'sample interval','PLETH','II'
787579,0.10400000,-0.03789474
787580,0.08300000,-0.06280702
787581,0.04100000,-0.04175439
787582,0.03050000,-0.06877193
787583,0.01000000,-0.07263158
787584,-0.02150000,-0.07649123
787585,-0.04250000,-0.06877193
787586,-0.07350000,-0.05122807
787587,-0.09450000,-0.04947368
787588,-0.12600000,-0.03017544
787589,-0.15700000,-0.02807018
787590,-0.17800000,-0.03403509
787591,-0.20950000,-0.04175439
787592,-0.23000000,-0.04175439
787593,-0.26150000,-0.03017544
787594,-0.27200000,-0.02245614
787595,-0.28250000,-0.02421053
787596,-0.27200000,-0.02035088
787597,-0.27200000,-0.03017544
787598,-0.27200000,-0.03017544
787599,-0.23000000,-0.02631579
787600,-0.26150000,-0.01859649
787601,-0.23000000,-0.03017544
787602,-0.17800000,-0.03017544
787603,-0.10500000,-0.03192982
787604,-0.05250000,-0.02807018
787605,0.01000000,-0.02807018
787606,0.06200000,-0.01473684
787607,0.13550000,-0.01859649
787608,0.19800000,-0.00701754
787609,0.25000000,-0.00701754
787610,0.30250000,0.01578947
787611,0.35450000,0.02526316
787612,0.39600000,0.03298246
787613,0.43800000,0.05614035
787614,0.47950000,0.07543860
787615,0.50050000,0.07754386
787616,0.52150000,0.10035088
787617,0.53200000,0.12140351
787618,0.53200000,0.05438596
787619,0.52150000,-0.00491228
787620,0.51100000,-0.02035088
787621,0.49000000,-0.02807018
787622,0.45900000,-0.04561404
787623,0.43800000,-0.04561404
787624,0.40650000,-0.06280702
787625,0.37550000,-0.06105263
787626,0.34400000,-0.06280702
787627,0.31250000,-0.05508772
787628,0.28150000,-0.06105263
787629,0.25000000,-0.06491228
787630,0.22900000,-0.09754386
787631,0.19800000,-0.07263158
787632,0.18750000,0.07368421
787633,0.16650000,0.22947368
787634,0.15600000,0.33333333
787635,0.13550000,0.32912281
787636,0.10400000,0.31403509
787637,0.09350000,0.23894737
787638,0.06200000,0.05614035
787639,0.03100000,-0.00877193
787640,0.01000000,-0.01263158
787641,-0.02150000,-0.01649123
787642,-0.03150000,-0.02035088
787643,-0.05250000,-0.02245614
787644,-0.08400000,-0.02421053
787645,-0.10500000,-0.02631579
787646,-0.12550000,-0.02421053
787647,-0.12550000,-0.03578947
787648,-0.15700000,-0.03017544
787649,-0.16750000,-0.03192982
787650,-0.19850000,-0.03017544
787651,-0.20900000,-0.06280702
787652,-0.21950000,-0.06280702
787653,-0.24050000,-0.07438596
787654,-0.24050000,-0.06491228
787655,-0.24050000,-0.07263158
787656,-0.24050000,-0.05894737
787657,-0.20900000,-0.06666667
787658,-0.20900000,-0.06280702
787659,-0.16750000,-0.05894737
787660,-0.13600000,-0.05508772
787661,-0.09450000,-0.06105263
787662,-0.04200000,-0.05508772
787663,-0.00050000,-0.04561404
787664,0.06200000,-0.03964912
787665,0.11450000,-0.02631579
787666,0.17700000,-0.03192982
787667,0.21900000,-0.02807018
787668,0.28150000,-0.02421053
787669,0.34400000,-0.01473684
787670,0.38600000,0.00245614
787671,0.44850000,0.02140351
787672,0.47950000,0.03298246
787673,0.52150000,0.05228070
787674,0.56300000,0.06771930
787675,0.58400000,0.07543860
787676,0.61550000,0.09298246
787677,0.62600000,0.12526316
787678,0.62600000,0.09087719
787679,0.62600000,0.02350877
787680,0.61550000,-0.03017544
787681,0.59450000,-0.03964912
787682,0.56300000,-0.06666667
787683,0.54250000,-0.05508772
787684,0.51100000,-0.05894737
787685,0.49000000,-0.05894737
787686,0.45900000,-0.06280702
787687,0.42750000,-0.06105263
787688,0.38600000,-0.05122807
787689,0.35450000,-0.05333333
787690,0.33350000,-0.07052632
787691,0.30250000,-0.07649123
787692,0.28150000,0.05438596
787693,0.26050000,0.22736842
787694,0.25000000,0.32561404
787695,0.21900000,0.33122807
787696,0.19800000,0.32912281
787697,0.17700000,0.27543860
787698,0.15600000,0.09649123
787699,0.13550000,-0.00315789
787700,0.10400000,-0.01649123
787701,0.08300000,-0.03017544
787702,0.06200000,-0.02245614
787703,0.05200000,-0.03964912
787704,0.03100000,-0.04175439
787705,0.01000000,-0.06280702
787706,-0.02150000,-0.04947368
787707,-0.03150000,-0.04350877
787708,-0.06300000,-0.03192982
787709,-0.09450000,-0.03403509
787710,-0.10500000,-0.04561404
787711,-0.13600000,-0.06877193
787712,-0.14650000,-0.06877193
787713,-0.15700000,-0.06491228
787714,-0.16750000,-0.06877193
787715,-0.17800000,-0.06666667
787716,-0.16750000,-0.06105263
787717,-0.16750000,-0.07052632
787718,-0.14650000,-0.06491228
787719,-0.11500000,-0.06280702
787720,-0.07350000,-0.06491228
787721,-0.02150000,-0.05719298
787722,0.01000000,-0.05333333
787723,0.08300000,-0.05122807
787724,0.13550000,-0.04561404
787725,0.20850000,-0.04175439
787726,0.28150000,-0.03789474
787727,0.34400000,-0.02631579
787728,0.31300000,-0.02421053
787729,0.36550000,-0.01087719
787730,0.42800000,-0.00315789
787731,0.46950000,0.01964912
787732,0.52200000,0.02526316
787733,0.55300000,0.05052632
787734,0.58450000,0.06210526
787735,0.60550000,0.06771930
787736,0.63650000,0.08526316
787737,0.63650000,0.12140351
787738,0.63650000,0.09473684
787739,0.61600000,0.02526316
787740,0.60550000,-0.01473684
787741,0.58450000,-0.03403509
787742,0.57400000,-0.04561404
787743,0.53250000,-0.05333333
787744,0.50100000,-0.04561404
787745,0.46950000,-0.05333333
787746,0.42800000,-0.05122807
787747,0.39650000,-0.05719298
787748,0.36550000,-0.04175439
787749,0.32350000,-0.05122807
787750,0.29250000,-0.06280702
787751,0.26100000,-0.08421053
787752,0.21900000,0.03894737
787753,0.17750000,0.20631579
787754,0.13550000,0.31964912
787755,0.11500000,0.33894737
787756,0.08350000,0.33894737
787757,0.06250000,0.29263158
787758,0.04200000,0.13122807
787759,0.01050000,0.00807018
787760,-0.01050000,-0.01263158
787761,-0.03150000,-0.02807018
787762,-0.04150000,-0.02245614
787763,-0.06250000,-0.02421053
787764,-0.08350000,-0.02245614
787765,-0.11500000,-0.03192982
787766,-0.14600000,-0.03192982
787767,-0.17750000,-0.03403509
787768,-0.19850000,-0.03578947
787769,-0.24000000,-0.03578947
787770,-0.29200000,-0.03192982
787771,-0.31300000,-0.04175439
787772,-0.34450000,-0.06105263
787773,-0.35500000,-0.05508772
787774,-0.37550000,-0.06491228
787775,-0.35500000,-0.06280702
787776,-0.35500000,-0.07052632
787777,-0.34450000,-0.06491228
787778,-0.32350000,-0.06877193
787779,-0.29200000,-0.05719298
787780,-0.31300000,-0.06105263
787781,-0.34450000,-0.05333333
787782,-0.38600000,-0.06105263
787783,-0.42800000,-0.04561404
787784,-0.44900000,-0.04947368
787785,-0.42800000,-0.03789474
787786,-0.38600000,-0.04350877
787787,-0.31300000,-0.03403509
787788,-0.24000000,-0.02807018
787789,-0.14600000,-0.02245614
787790,-0.03150000,-0.00701754
787791,0.06250000,0.00982456
787792,0.13550000,0.02350877
787793,0.18800000,0.04666667
787794,0.18800000,0.06982456
787795,0.15650000,0.07368421
787796,0.09400000,0.09298246
787797,0.03150000,0.11017544
787798,-0.04200000,0.10245614
787799,-0.08350000,0.03508772
787800,-0.14600000,-0.01473684
787801,-0.19850000,-0.04947368
787802,-0.21900000,-0.05894737
787803,-0.22950000,-0.06877193
787804,-0.22950000,-0.05894737
787805,-0.24000000,-0.06280702
787806,-0.24000000,-0.06105263
787807,-0.25050000,-0.06280702
787808,-0.28200000,-0.05508772
787809,-0.31300000,-0.05894737
787810,-0.35500000,-0.06666667
787811,-0.39650000,-0.09192982
787812,-0.41750000,0.00631579
787813,-0.42800000,0.18877193
787814,-0.43850000,0.30070175
787815,-0.43850000,0.33333333
787816,-0.43850000,0.32000000
787817,-0.44900000,0.30421053
787818,-0.45950000,0.14842105
787819,-0.46950000,0.01403509
787820,-0.49050000,-0.02245614
787821,-0.49050000,-0.02807018
787822,-0.50100000,-0.03789474
787823,-0.51150000,-0.04175439
787824,-0.51150000,-0.03789474
787825,-0.51150000,-0.04175439
787826,-0.52200000,-0.04561404
787827,-0.53250000,-0.05719298
787828,-0.55300000,-0.05894737
787829,-0.57400000,-0.05122807
787830,-0.60550000,-0.05894737
787831,-0.65750000,-0.05333333
787832,-0.69950000,-0.06666667
787833,-0.72000000,-0.06877193
787834,-0.74100000,-0.07438596
787835,-0.74100000,-0.06666667
787836,-0.73050000,-0.06877193
787837,-0.68900000,-0.06280702
787838,-0.64700000,-0.06666667
787839,-0.57400000,-0.06105263
787840,-0.50100000,-0.06105263
787841,-0.40700000,-0.05719298
787842,-0.32350000,-0.06491228
787843,-0.24000000,-0.06280702
787844,-0.15650000,-0.03789474
787845,-0.09400000,-0.02631579
787846,-0.04200000,-0.02421053
787847,0.03150000,-0.02245614
787848,0.05200000,-0.02245614
787849,0.09400000,-0.02245614
787850,0.11500000,0.00035088
787851,0.13550000,0.01192982
787852,0.17750000,0.02736842
787853,0.22950000,0.10631579
787854,0.31300000,0.24070175
787855,0.37550000,0.33122807
787856,0.32350000,0.45052632
787857,0.31300000,0.57368421
787858,0.31300000,0.57368421
787859,0.26100000,0.52385965
787860,0.18800000,0.45614035
787861,0.07300000,0.26000000
787862,-0.06250000,0.07719298
787863,-0.19850000,0.02526316
787864,-0.31300000,0.05052632
787865,-0.37600000,0.00245614
787866,-0.38650000,-0.05333333
787867,-0.38650000,-0.12245614
787868,-0.36550000,-0.15122807
787869,-0.33400000,-0.16280702
787870,-0.31300000,-0.17263158
787871,-0.28200000,-0.16877193
787872,-0.26100000,-0.18035088
787873,-0.28200000,-0.18807018
787874,-0.30300000,-0.19192982
787875,-0.34450000,-0.19192982
787876,-0.37600000,-0.20736842
787877,-0.43850000,-0.20912281
787878,-0.47000000,-0.22245614
787879,-0.52200000,-0.22421053
787880,-0.54300000,-0.23403509
787881,-0.54300000,-0.22807018
787882,-0.53250000,-0.23403509
787883,-0.52200000,-0.22421053
787884,-0.50100000,-0.21684211
787885,-0.44900000,-0.18807018
787886,-0.37600000,-0.18035088
787887,-0.29250000,-0.14175439
787888,-0.22950000,-0.12035088
787889,-0.19850000,-0.09368421
787890,-0.16700000,-0.06877193
787891,-0.16700000,-0.06105263
787892,-0.18800000,-0.05719298
787893,-0.25050000,-0.05122807
787894,-0.31300000,-0.03403509
787895,-0.40700000,-0.01859649
787896,-0.48000000,-0.01473684
787897,-0.55350000,-0.01263158
787898,-0.59500000,-0.00877193
787899,-0.62650000,-0.01473684
787900,-0.62650000,-0.00315789
787901,-0.62650000,-0.01087719
787902,-0.63700000,0.00245614
787903,-0.64700000,-0.00491228
787904,-0.65750000,0.00245614
787905,-0.66800000,-0.00105263
787906,-0.66800000,0.00245614
787907,-0.66800000,0.00421053
787908,-0.65750000,0.01368421
787909,-0.65750000,0.00807018
787910,-0.66800000,0.01578947
787911,-0.65750000,0.02912281
787912,-0.64700000,0.06385965
787913,-0.64700000,0.07543860
787914,-0.64700000,0.10070175
787915,-0.65750000,0.10456140
787916,-0.66800000,0.11578947
787917,-0.67850000,0.13298246
787918,-0.68900000,0.13508772
787919,-0.68900000,0.06385965
787920,-0.62650000,0.01192982
787921,-0.65750000,-0.01263158
787922,-0.66800000,-0.03578947
787923,-0.65750000,-0.03403509
787924,-0.66800000,-0.03789474
787925,-0.68900000,-0.03789474
787926,-0.69950000,-0.04561404
787927,-0.69950000,-0.03192982
787928,-0.69950000,-0.03578947
787929,-0.68900000,-0.03578947
787930,-0.69950000,-0.05508772
787931,-0.68900000,-0.06280702
787932,-0.66800000,0.02350877
787933,-0.65750000,0.21192982
787934,-0.63700000,0.30807018
787935,-0.62650000,0.36385965
787936,-0.62650000,0.32736842
787937,-0.62650000,0.32736842
787938,-0.61600000,0.16771930
787939,-0.61600000,0.03298246
787940,-0.61600000,0.00245614
787941,-0.62650000,-0.01263158
787942,-0.63700000,-0.01859649
787943,-0.65750000,-0.01473684
787944,-0.64750000,-0.02631579
787945,-0.65750000,-0.03017544
787946,-0.66800000,-0.03578947
787947,-0.66800000,-0.02807018
787948,-0.68900000,-0.02807018
787949,-0.67850000,-0.03578947
787950,-0.67850000,-0.04561404
787951,-0.66800000,-0.04561404
787952,-0.65750000,-0.03964912
787953,-0.65750000,-0.05508772
787954,-0.63700000,-0.04947368
787955,-0.61600000,-0.05122807
787956,-0.58450000,-0.03578947
787957,-0.55350000,-0.04947368
787958,-0.50100000,-0.03578947
787959,-0.45950000,-0.03578947
787960,-0.38650000,-0.02631579
787961,-0.33400000,-0.03192982
787962,-0.25050000,-0.03017544
787963,-0.17750000,-0.03578947
787964,-0.08350000,-0.03017544
787965,0.00000000,-0.03017544
787966,0.08350000,-0.02035088
787967,0.17750000,-0.01649123
787968,0.25050000,-0.00877193
787969,0.33400000,-0.01649123
787970,0.41750000,-0.00491228
787971,0.52150000,0.02140351
787972,0.58450000,0.04666667
787973,0.66800000,0.05614035
787974,0.73050000,0.07157895
787975,0.79300000,0.07754386
787976,0.84550000,0.07543860
787977,0.88700000,0.11192982
787978,0.90800000,0.12526316
787979,0.90800000,0.09473684
787980,0.88700000,0.01368421
787981,0.87650000,-0.01649123
787982,0.84550000,-0.04561404
787983,0.81400000,-0.05333333
787984,0.76200000,-0.05508772
787985,0.74100000,-0.04947368
787986,0.69900000,-0.05719298
787987,0.67850000,-0.05508772
787988,0.62600000,-0.05333333
787989,0.59500000,-0.04947368
787990,0.57400000,-0.05508772
787991,0.53200000,-0.07824561
787992,0.49050000,-0.04350877
787993,0.45900000,0.12350877
787994,0.42800000,0.25614035
787995,0.40700000,0.35438596
787996,0.38600000,0.33508772
787997,0.35450000,0.33508772
787998,0.30250000,0.23894737
787999,0.26100000,0.06385965
788000,0.22950000,0.00982456
788001,0.20850000,-0.00877193
788002,0.17750000,-0.00877193
788003,0.14600000,-0.01473684
788004,0.13550000,-0.01473684
788005,0.12500000,-0.02245614
788006,0.10400000,-0.01649123
788007,0.09400000,-0.03017544
788008,0.09400000,-0.02245614
788009,0.08350000,-0.02631579
788010,0.07300000,-0.03017544
788011,0.03100000,-0.04947368
788012,0.02050000,-0.05333333
788013,-0.01050000,-0.06666667
788014,-0.02100000,-0.07263158
788015,-0.04200000,-0.07824561
788016,-0.04200000,-0.07649123
788017,-0.06300000,-0.07052632
788018,-0.04200000,-0.07649123
788019,-0.04200000,-0.08035088
788020,-0.02100000,-0.07052632
788021,0.01050000,-0.06877193
788022,0.04150000,-0.06877193
788023,0.07300000,-0.06491228
788024,0.12500000,-0.05719298
788025,0.18750000,-0.05508772
788026,0.25050000,-0.05508772
788027,0.30250000,-0.03789474
788028,0.36500000,-0.03403509
788029,0.43800000,-0.03017544
788030,0.49050000,-0.02807018
788031,0.54250000,0.00035088
788032,0.59500000,0.01368421
788033,0.64700000,0.02526316
788034,0.67850000,0.03508772
788035,0.70950000,0.06982456
788036,0.72000000,0.07368421
788037,0.73050000,0.09298246
788038,0.74100000,0.11368421
788039,0.72000000,0.09859649
788040,0.69900000,0.01964912
788041,0.67850000,-0.02631579
788042,0.66800000,-0.04350877
788043,0.62600000,-0.04561404
788044,0.59500000,-0.04561404
788045,0.56350000,-0.05719298
788046,0.52150000,-0.05333333
788047,0.50100000,-0.06280702
788048,0.45900000,-0.06105263
788049,0.42800000,-0.06280702
788050,0.39650000,-0.06491228
788051,0.35450000,-0.08421053
788052,0.32350000,-0.07263158
788053,0.29200000,0.06596491
788054,0.26100000,0.22175439
788055,0.21900000,0.31578947
788056,0.18750000,0.33122807
788057,0.16700000,0.32000000
788058,0.13550000,0.26982456
788059,0.11450000,0.08105263
788060,0.08350000,-0.00315789
788061,0.04150000,-0.02421053
788062,0.01050000,-0.02421053
788063,-0.03150000,-0.02807018
788064,-0.06300000,-0.02035088
788065,-0.09400000,-0.02245614
788066,-0.12550000,-0.03192982
788067,-0.14650000,-0.03964912
788068,-0.17750000,-0.04947368
788069,-0.19850000,-0.04947368
788070,-0.23000000,-0.05508772
788071,-0.24000000,-0.05894737
788072,-0.26100000,-0.06877193
788073,-0.28200000,-0.06877193
788074,-0.28200000,-0.06491228
788075,-0.30300000,-0.07052632
788076,-0.29250000,-0.06877193
788077,-0.28200000,-0.06666667
788078,-0.27150000,-0.06877193
788079,-0.24000000,-0.06491228
788080,-0.20900000,-0.06877193
788081,-0.15650000,-0.06105263
788082,-0.11500000,-0.06280702
788083,-0.05250000,-0.05719298
788084,0.01050000,-0.06105263
788085,0.07300000,-0.04561404
788086,0.15650000,-0.05333333
788087,0.24000000,-0.03964912
788088,0.32350000,-0.03403509
788089,0.38600000,-0.02807018
788090,0.44850000,-0.02421053
788091,0.53200000,-0.00491228
788092,0.59500000,0.01578947
788093,0.63650000,0.02526316
788094,0.67850000,0.04280702
788095,0.70950000,0.06596491
788096,0.73050000,0.06596491
788097,0.74100000,0.08315789
788098,0.74100000,0.11017544
788099,0.74100000,0.09859649
788100,0.72000000,0.02350877
788101,0.70950000,-0.01649123
788102,0.68850000,-0.04736842
788103,0.65750000,-0.05508772
788104,0.61550000,-0.04350877
788105,0.58450000,-0.06105263
788106,0.54250000,-0.05508772
788107,0.50100000,-0.05894737
788108,0.45900000,-0.05333333
788109,0.42800000,-0.06280702
788110,0.38600000,-0.06105263
788111,0.34450000,-0.07263158
788112,0.29250000,-0.06666667
788113,0.24050000,0.04842105
788114,0.19850000,0.22526316
788115,0.16700000,0.33894737
788116,0.13600000,0.36210526
788117,0.10450000,0.33508772
788118,0.06300000,0.29087719
788119,0.02100000,0.12350877
788120,-0.01000000,0.00631579
788121,-0.03100000,-0.01263158
788122,-0.06250000,-0.02245614
788123,-0.09350000,-0.02631579
788124,-0.12500000,-0.03403509
788125,-0.15650000,-0.03192982
788126,-0.18750000,-0.03403509
788127,-0.19800000,-0.03192982
788128,-0.24000000,-0.03578947
788129,-0.26050000,-0.02807018
788130,-0.29200000,-0.03017544
788131,-0.31300000,-0.03017544
788132,-0.34400000,-0.05719298
788133,-0.35450000,-0.05894737
788134,-0.37550000,-0.06877193
788135,-0.39650000,-0.06280702
788136,-0.40700000,-0.06877193
788137,-0.39650000,-0.06491228
788138,-0.38600000,-0.06491228
788139,-0.36500000,-0.06491228
788140,-0.35450000,-0.07263158
788141,-0.32350000,-0.06491228
788142,-0.27100000,-0.07438596
788143,-0.22950000,-0.06877193
788144,-0.16700000,-0.06666667
788145,-0.09350000,-0.05719298
788146,-0.03100000,-0.05719298
788147,0.03150000,-0.05333333
788148,0.10450000,-0.04175439
788149,0.17750000,-0.03403509
788150,0.24050000,-0.03192982
788151,0.30300000,-0.02631579
788152,0.36550000,0.00245614
788153,0.41750000,0.01754386
788154,0.47000000,0.05052632
788155,0.48050000,0.06000000
788156,0.50100000,0.06596491
788157,0.52200000,0.07754386
788158,0.52200000,0.11017544
788159,0.51150000,0.08315789
788160,0.50100000,0.00631579
788161,0.47000000,-0.05333333
788162,0.42800000,-0.06666667
788163,0.40750000,-0.07263158
788164,0.37600000,-0.06877193
788165,0.32400000,-0.08210526
788166,0.30300000,-0.08035088
788167,0.27150000,-0.09578947
788168,0.23000000,-0.07649123
788169,0.19850000,-0.07263158
788170,0.17750000,-0.08421053
788171,0.12550000,-0.09964912
788172,0.10450000,-0.08421053
788173,0.07350000,0.07157895
788174,0.04200000,0.26596491
788175,0.01050000,0.37368421
788176,-0.06250000,0.34456140
788177,-0.09400000,0.32175439
788178,-0.11500000,0.25824561
788179,-0.15650000,0.08105263
788180,-0.18800000,-0.01859649
788181,-0.20850000,-0.05122807
788182,-0.24000000,-0.05894737
788183,-0.27150000,-0.04561404
788184,-0.30250000,-0.07263158
788185,-0.33400000,-0.06666667
788186,-0.34450000,-0.06280702
788187,-0.38600000,-0.06280702
788188,-0.40700000,-0.06105263
788189,-0.42800000,-0.06105263
788190,-0.46950000,-0.07052632
788191,-0.48000000,-0.06280702
788192,-0.50100000,-0.06877193
788193,-0.50100000,-0.07824561
788194,-0.51150000,-0.07649123
788195,-0.52200000,-0.07263158
788196,-0.50100000,-0.07263158
788197,-0.49050000,-0.06877193
788198,-0.46950000,-0.07263158
788199,-0.44900000,-0.07052632
788200,-0.40700000,-0.06666667
788201,-0.36550000,-0.07052632
788202,-0.29200000,-0.07438596
788203,-0.24000000,-0.06491228
788204,-0.16700000,-0.05719298
788205,-0.08350000,-0.05894737
788206,-0.02100000,-0.04561404
788207,0.07300000,-0.02807018
788208,0.13550000,-0.02631579
788209,0.21900000,-0.02631579
788210,0.29250000,-0.00701754
788211,0.34450000,0.00035088
788212,0.39650000,0.02526316
788213,0.44900000,0.04280702
788214,0.49050000,0.06982456
788215,0.51150000,0.07157895
788216,0.53250000,0.08315789
788217,0.55300000,0.10245614
788218,0.55300000,0.11578947
788219,0.56350000,0.10245614
788220,0.54300000,0.02736842
788221,0.51150000,-0.01859649
788222,0.50100000,-0.03789474
788223,0.46950000,-0.05122807
788224,0.43850000,-0.05894737
788225,0.40700000,-0.05894737
788226,0.36550000,-0.06105263
788227,0.34450000,-0.04947368
788228,0.29250000,-0.04947368
788229,0.26100000,-0.05122807
788230,0.21900000,-0.05719298
788231,0.17750000,-0.06491228
788232,0.13550000,-0.06280702
788233,0.08350000,0.10631579
788234,0.05200000,0.27754386
788235,0.01050000,0.38526316
788236,-0.03150000,0.36596491
788237,-0.07300000,0.33894737
788238,-0.11500000,0.27754386
788239,-0.14600000,0.10807018
788240,-0.22950000,-0.00105263
788241,-0.26100000,-0.01859649
788242,-0.28150000,-0.02807018
788243,-0.31300000,-0.02035088
788244,-0.33400000,-0.02245614
788245,-0.35450000,-0.03017544
788246,-0.36500000,-0.03403509
788247,-0.39650000,-0.03017544
788248,-0.43800000,-0.02421053
788249,-0.45900000,-0.03017544
788250,-0.49050000,-0.03789474
788251,-0.51150000,-0.02631579
788252,-0.54250000,-0.04175439
788253,-0.55300000,-0.05719298
788254,-0.57400000,-0.04561404
788255,-0.59500000,-0.04947368
788256,-0.59500000,-0.04561404
788257,-0.58450000,-0.05719298
788258,-0.58450000,-0.05333333
788259,-0.56350000,-0.06105263
788260,-0.53200000,-0.05333333
788261,-0.50100000,-0.05894737
788262,-0.45900000,-0.05719298
788263,-0.39650000,-0.05894737
788264,-0.32350000,-0.05122807
788265,-0.25050000,-0.05508772
788266,-0.16700000,-0.04175439
788267,-0.09400000,-0.03403509
788268,-0.02050000,-0.03017544
788269,0.06300000,-0.03017544
788270,0.12550000,-0.02245614
788271,0.18800000,-0.01087719
788272,0.24000000,0.01368421
788273,0.28200000,0.02526316
788274,0.32350000,0.05614035
788275,0.34450000,0.07157895
788276,0.35500000,0.08140351
788277,0.35500000,0.08526316
788278,0.34450000,0.11754386
788279,0.34450000,0.11017544
788280,0.32350000,0.02912281
788281,0.29250000,-0.01859649
788282,0.26100000,-0.03789474
788283,0.24000000,-0.04947368
788284,0.18800000,-0.05894737
788285,0.16700000,-0.06280702
788286,0.11500000,-0.07052632
788287,0.09400000,-0.05894737
788288,0.06300000,-0.05333333
788289,0.02100000,-0.05508772
788290,0.00000000,-0.06666667
788291,-0.03100000,-0.07263158
788292,-0.07300000,-0.09368421
788293,-0.09400000,0.04456140
788294,-0.12500000,0.23684211
788295,-0.15650000,0.36210526
788296,-0.17750000,0.36210526
788297,-0.20850000,0.33122807
788298,-0.24000000,0.28912281
788299,-0.26100000,0.12947368
788300,-0.29200000,0.01192982
788301,-0.32350000,-0.01087719
788302,-0.34450000,-0.01473684
788303,-0.37550000,-0.02421053
788304,-0.37600000,-0.02035088
788305,-0.40750000,-0.02245614
788306,-0.44900000,-0.02807018
788307,-0.45950000,-0.03017544
788308,-0.50100000,-0.03403509
788309,-0.51150000,-0.04175439
788310,-0.54300000,-0.02631579
788311,-0.55350000,-0.03578947
788312,-0.58450000,-0.03789474
788313,-0.60550000,-0.05508772
788314,-0.60550000,-0.04561404
788315,-0.61600000,-0.05508772
788316,-0.61600000,-0.04561404
788317,-0.61600000,-0.05122807
788318,-0.60550000,-0.04561404
788319,-0.58450000,-0.05122807
788320,-0.54300000,-0.03578947
788321,-0.51150000,-0.04175439
788322,-0.45950000,-0.04175439
788323,-0.39700000,-0.03578947
788324,-0.32400000,-0.03403509
788325,-0.26100000,-0.03403509
788326,-0.18800000,-0.03017544
788327,-0.12550000,-0.02245614
788328,-0.04200000,-0.02245614
788329,0.03100000,-0.01263158
788330,0.10400000,-0.01859649
788331,0.15650000,-0.00315789
788332,0.21900000,0.02736842
788333,0.26050000,0.04280702
788334,0.31300000,0.04842105
788335,0.34400000,0.09087719
788336,0.34400000,0.08140351
788337,0.35450000,0.10807018
788338,0.34400000,0.12912281
788339,0.34400000,0.13508772
788340,0.33400000,0.05228070
788341,0.31300000,0.00421053
788342,0.28150000,-0.02421053
788343,0.25050000,-0.03403509
788344,0.21900000,-0.03578947
788345,0.19800000,-0.03578947
788346,0.16700000,-0.04350877
788347,0.12500000,-0.04350877
788348,0.10400000,-0.03578947
788349,0.07300000,-0.03789474
788350,0.03100000,-0.03403509
788351,0.00000000,-0.04561404
788352,-0.03150000,-0.06491228
788353,-0.06300000,0.01964912
788354,-0.09400000,0.21789474
788355,-0.12550000,0.34280702
788356,-0.15700000,0.39087719
788357,-0.17750000,0.35614035
788358,-0.20900000,0.33508772
788359,-0.23000000,0.18526316
788360,-0.25050000,0.04070175
788361,-0.28200000,0.00421053
788362,-0.29250000,0.00070175
