'sample interval','PLETH','III'
112621,-0.50600000,0.09650000
112622,-0.46400000,0.08700000
112623,-0.40050000,0.06750000
112624,-0.33050000,0.03850000
112625,-0.23900000,0.01200000
112626,-0.14750000,-0.00850000
112627,-0.04200000,-0.02700000
112628,0.05650000,-0.03350000
112629,0.13400000,-0.03550000
112630,0.19700000,-0.03000000
112631,0.25350000,-0.02100000
112632,0.28150000,-0.02250000
112633,0.28850000,-0.02600000
112634,0.28150000,-0.02400000
112635,0.26750000,-0.02350000
112636,0.22500000,-0.02800000
112637,0.17600000,-0.03450000
112638,0.11950000,-0.03400000
112639,0.06350000,-0.02300000
112640,-0.00700000,-0.02800000
112641,-0.07000000,-0.04600000
112642,-0.14750000,-0.04600000
112643,-0.22500000,-0.02400000
112644,-0.22700000,0.00950000
112645,-0.30750000,0.07950000
112646,-0.38750000,0.21300000
112647,-0.44800000,0.45050000
112648,-0.51450000,0.64400000
112649,-0.56800000,0.55800000
112650,-0.60150000,0.28050000
112651,-0.63500000,0.06250000
112652,-0.64200000,-0.04950000
112653,-0.64200000,-0.09300000
112654,-0.61500000,-0.10200000
112655,-0.59500000,-0.09950000
112656,-0.55500000,-0.09550000
112657,-0.52800000,-0.09500000
112658,-0.48800000,-0.09900000
112659,-0.44800000,-0.10750000
112660,-0.42100000,-0.10650000
112661,-0.39450000,-0.09200000
112662,-0.37450000,-0.08400000
112663,-0.36100000,-0.08350000
112664,-0.34100000,-0.07900000
112665,-0.33400000,-0.07150000
112666,-0.33400000,-0.06150000
112667,-0.33400000,-0.03700000
112668,-0.34750000,-0.00650000
112669,-0.35400000,0.01200000
112670,-0.36750000,0.02750000
112671,-0.38100000,0.05850000
112672,-0.40100000,0.08800000
112673,-0.39450000,0.09850000
112674,-0.38750000,0.09600000
112675,-0.36100000,0.08900000
112676,-0.32100000,0.07850000
112677,-0.26750000,0.06300000
112678,-0.20050000,0.03750000
112679,-0.11350000,0.01400000
112680,-0.02000000,-0.00300000
112681,0.06700000,-0.02200000
112682,0.16750000,-0.03750000
112683,0.24750000,-0.04000000
112684,0.32100000,-0.03700000
112685,0.36800000,-0.03650000
112686,0.41500000,-0.03000000
112687,0.42150000,-0.02100000
112688,0.42150000,-0.02500000
112689,0.41500000,-0.03950000
112690,0.38150000,-0.04250000
112691,0.34800000,-0.03800000
112692,0.32100000,-0.03350000
112693,0.26750000,-0.03300000
112694,0.22750000,-0.03800000
112695,0.17400000,-0.04350000
112696,0.12750000,-0.04050000
112697,0.08050000,-0.03450000
112698,0.02050000,-0.01600000
112699,-0.02650000,0.02650000
112700,-0.08000000,0.12100000
112701,-0.12700000,0.31950000
112702,-0.17350000,0.57700000
112703,-0.21400000,0.63150000
112704,-0.25400000,0.41000000
112705,-0.26750000,0.14950000
112706,-0.29400000,-0.00750000
112707,-0.30750000,-0.07150000
112708,-0.21700000,-0.10050000
112709,-0.21050000,-0.11800000
112710,-0.20400000,-0.12000000
112711,-0.19100000,-0.12050000
112712,-0.17100000,-0.11900000
112713,-0.15150000,-0.10850000
112714,-0.13850000,-0.09550000
112715,-0.12500000,-0.08450000
112716,-0.10550000,-0.07500000
112717,-0.11200000,-0.07350000
112718,-0.11200000,-0.08000000
112719,-0.12500000,-0.08200000
112720,-0.13150000,-0.07200000
112721,-0.15150000,-0.05300000
112722,-0.17100000,-0.03100000
112723,-0.19100000,-0.00800000
112724,-0.21700000,0.01600000
112725,-0.23700000,0.04600000
112726,-0.25000000,0.07550000
112727,-0.27000000,0.09350000
112728,-0.26300000,0.09900000
112729,-0.24350000,0.09300000
112730,-0.21050000,0.08050000
112731,-0.17100000,0.06450000
112732,-0.10550000,0.04250000
112733,-0.02000000,0.02200000
112734,0.06550000,0.00850000
112735,0.15100000,-0.00850000
112736,0.24350000,-0.02850000
112737,0.32900000,-0.04000000
112738,0.40100000,-0.05050000
112739,0.44700000,-0.05300000
112740,0.48000000,-0.04100000
112741,0.50000000,-0.03100000
112742,0.49300000,-0.02400000
112743,0.48000000,-0.01850000
112744,0.44700000,-0.02050000
112745,0.40750000,-0.02750000
112746,0.36850000,-0.03750000
112747,0.32200000,-0.04050000
112748,0.26950000,-0.04000000
112749,0.21700000,-0.03800000
112750,0.15800000,-0.03700000
112751,0.09200000,-0.03600000
112752,0.00650000,-0.02400000
112753,-0.10550000,0.01500000
112754,-0.23050000,0.09800000
112755,-0.36200000,0.26400000
112756,-0.50000000,0.51650000
112757,-0.63800000,0.64350000
112758,-0.75000000,0.48450000
112759,-0.83550000,0.21600000
112760,-0.88150000,0.02900000
112761,-0.89450000,-0.06250000
112762,-0.87500000,-0.09350000
112763,-0.81600000,-0.10200000
112764,-0.73700000,-0.10750000
112765,-0.64500000,-0.11450000
112766,-0.56600000,-0.11350000
112767,-0.49350000,-0.10450000
112768,-0.42750000,-0.09550000
112769,-0.38800000,-0.08950000
112770,-0.34200000,-0.08250000
112771,-0.31600000,-0.07700000
112772,-0.27650000,-0.07650000
112773,-0.25050000,-0.07150000
112774,-0.23700000,-0.06600000
112775,-0.22400000,-0.06050000
112776,-0.21750000,-0.04550000
112777,-0.21100000,-0.02000000
112778,-0.21100000,0.01000000
112779,-0.21750000,0.04150000
112780,-0.22400000,0.07200000
112781,-0.21750000,0.09400000
112782,-0.21100000,0.10100000
112783,-0.19750000,0.09350000
112784,-0.16450000,0.08350000
112785,-0.11200000,0.06750000
112786,-0.05250000,0.04900000
112787,0.02650000,0.02750000
112788,0.11250000,0.01000000
112789,0.20450000,-0.00450000
112790,0.29700000,-0.02650000
112791,0.38950000,-0.04700000
112792,0.46200000,-0.05500000
112793,0.52100000,-0.04800000
112794,0.56750000,-0.04050000
112795,0.58700000,-0.03600000
112796,0.60050000,-0.02850000
112797,0.58050000,-0.02850000
112798,0.56050000,-0.02950000
112799,0.52100000,-0.02650000
112800,0.47500000,-0.03100000
112801,0.42900000,-0.03650000
112802,0.37600000,-0.03900000
112803,0.33000000,-0.04850000
112804,0.27700000,-0.05150000
112805,0.21800000,-0.04850000
112806,0.17150000,-0.02950000
112807,0.12550000,0.00600000
112808,0.07300000,0.07550000
112809,0.02000000,0.21600000
112810,-0.02600000,0.45900000
112811,-0.07250000,0.63950000
112812,-0.10550000,0.53600000
112813,-0.13800000,0.26350000
112814,-0.16450000,0.05300000
112815,-0.17800000,-0.05500000
112816,-0.18450000,-0.09450000
112817,-0.19100000,-0.10400000
112818,-0.17800000,-0.10550000
112819,-0.17100000,-0.10450000
112820,-0.15800000,-0.10550000
112821,-0.15150000,-0.10550000
112822,-0.13150000,-0.09850000
112823,-0.13800000,-0.08200000
112824,-0.13150000,-0.07700000
112825,-0.14500000,-0.08500000
112826,-0.16450000,-0.08750000
112827,-0.18450000,-0.07900000
112828,-0.20400000,-0.06750000
112829,-0.21750000,-0.05300000
112830,-0.24350000,-0.02800000
112831,-0.25700000,-0.00600000
112832,-0.27650000,0.01400000
112833,-0.29650000,0.03450000
112834,-0.30300000,0.06450000
112835,-0.30300000,0.09150000
112836,-0.24500000,0.10050000
112837,-0.23900000,0.09600000
112838,-0.21700000,0.09100000
112839,-0.17250000,0.08350000
112840,-0.12800000,0.06350000
112841,-0.06100000,0.03750000
112842,0.01100000,0.01250000
112843,0.09450000,-0.00500000
112844,0.17250000,-0.02050000
112845,0.25600000,-0.02700000
112846,0.31700000,-0.03150000
112847,0.37250000,-0.03650000
112848,0.41150000,-0.03450000
112849,0.42850000,-0.02450000
112850,0.43950000,-0.02100000
112851,0.42250000,-0.03000000
112852,0.40600000,-0.03200000
112853,0.37250000,-0.02950000
112854,0.33950000,-0.03000000
112855,0.30050000,-0.03000000
112856,0.25050000,-0.03300000
112857,0.21150000,-0.03300000
112858,0.16150000,-0.03150000
112859,0.11700000,-0.03100000
112860,0.06650000,-0.02300000
112861,0.02200000,0.00550000
112862,-0.02250000,0.06450000
112863,-0.06700000,0.19300000
112864,-0.10000000,0.43300000
112865,-0.13350000,0.63700000
112866,-0.17250000,0.57100000
112867,-0.18900000,0.30900000
112868,-0.21150000,0.08650000
112869,-0.21700000,-0.03250000
112870,-0.22800000,-0.08200000
112871,-0.22800000,-0.09700000
112872,-0.22250000,-0.10050000
112873,-0.20600000,-0.10300000
112874,-0.19450000,-0.10550000
112875,-0.17800000,-0.10550000
112876,-0.16150000,-0.10050000
112877,-0.15000000,-0.09350000
112878,-0.13900000,-0.08600000
112879,-0.12800000,-0.08050000
112880,-0.12800000,-0.07550000
112881,-0.12800000,-0.07150000
112882,-0.13900000,-0.06750000
112883,-0.15000000,-0.06200000
112884,-0.17250000,-0.04400000
112885,-0.18900000,-0.01550000
112886,-0.20600000,0.00900000
112887,-0.22250000,0.03750000
112888,-0.23350000,0.07100000
112889,-0.23900000,0.08850000
112890,-0.23900000,0.09250000
112891,-0.22250000,0.09600000
112892,-0.20050000,0.09300000
112893,-0.16150000,0.07900000
112894,-0.10550000,0.06000000
112895,-0.03900000,0.04150000
112896,0.02800000,0.02000000
112897,0.11100000,0.00000000
112898,0.18900000,-0.01400000
112899,0.27250000,-0.02050000
112900,0.31150000,-0.02550000
112901,0.36900000,-0.03100000
112902,0.40950000,-0.03850000
112903,0.42700000,-0.04350000
112904,0.42700000,-0.03850000
112905,0.41550000,-0.02850000
112906,0.39800000,-0.02350000
112907,0.36350000,-0.02200000
112908,0.33450000,-0.02400000
112909,0.29400000,-0.03400000
112910,0.24800000,-0.03500000
112911,0.20200000,-0.03150000
112912,0.15600000,-0.03100000
112913,0.11550000,-0.03450000
112914,0.06950000,-0.03100000
112915,0.02900000,-0.00900000
112916,-0.01700000,0.03750000
112917,-0.05750000,0.13850000
112918,-0.10350000,0.35900000
112919,-0.14400000,0.61000000
112920,-0.17850000,0.61800000
112921,-0.20750000,0.37350000
112922,-0.23050000,0.12400000
112923,-0.24200000,-0.01750000
112924,-0.25350000,-0.07650000
112925,-0.24800000,-0.09200000
112926,-0.25350000,-0.09850000
112927,-0.23600000,-0.10800000
112928,-0.22450000,-0.11300000
112929,-0.21300000,-0.10800000
112930,-0.19600000,-0.09800000
112931,-0.17300000,-0.09500000
112932,-0.16700000,-0.09550000
112933,-0.16150000,-0.09350000
112934,-0.16150000,-0.09000000
112935,-0.16700000,-0.08700000
112936,-0.17300000,-0.07900000
112937,-0.18450000,-0.06750000
112938,-0.19000000,-0.05300000
112939,-0.20750000,-0.02550000
112940,-0.21900000,0.00350000
112941,-0.23600000,0.02350000
112942,-0.25950000,0.04700000
112943,-0.26500000,0.07600000
112944,-0.27100000,0.09700000
112945,-0.25350000,0.10300000
112946,-0.22450000,0.08900000
112947,-0.19000000,0.06750000
112948,-0.14400000,0.04750000
112949,-0.08050000,0.03200000
112950,0.00000000,0.01800000
112951,0.08650000,0.00150000
112952,0.16750000,-0.01850000
112953,0.24800000,-0.03100000
112954,0.31750000,-0.04350000
112955,0.36900000,-0.05100000
112956,0.41550000,-0.04800000
112957,0.43850000,-0.04700000
112958,0.44400000,-0.03550000
112959,0.43250000,-0.01900000
112960,0.41550000,-0.01850000
112961,0.38650000,-0.03100000
112962,0.35200000,-0.04000000
112963,0.30550000,-0.04550000
112964,0.25300000,-0.05050000
112965,0.20600000,-0.04650000
112966,0.15900000,-0.04050000
112967,0.10600000,-0.04550000
112968,0.06450000,-0.05350000
112969,0.02350000,-0.04000000
112970,-0.02950000,0.00550000
112971,-0.06500000,0.09100000
112972,-0.11200000,0.26050000
112973,-0.15350000,0.52000000
112974,-0.19450000,0.63850000
112975,-0.22400000,0.46800000
112976,-0.25350000,0.20500000
112977,-0.27700000,0.02500000
112978,-0.28300000,-0.06850000
112979,-0.28900000,-0.10800000
112980,-0.28900000,-0.12550000
112981,-0.28300000,-0.12850000
112982,-0.27100000,-0.12400000
112983,-0.25950000,-0.11550000
112984,-0.24750000,-0.10950000
112985,-0.23000000,-0.10450000
112986,-0.22400000,-0.09700000
112987,-0.21800000,-0.08700000
112988,-0.21800000,-0.08400000
112989,-0.22400000,-0.08550000
112990,-0.23000000,-0.08050000
112991,-0.23600000,-0.07150000
112992,-0.25950000,-0.06400000
112993,-0.27100000,-0.05300000
112994,-0.29450000,-0.03400000
112995,-0.31250000,-0.00550000
112996,-0.33000000,0.02650000
112997,-0.34200000,0.05950000
112998,-0.34750000,0.08400000
112999,-0.34750000,0.09350000
113000,-0.34200000,0.09250000
113001,-0.30650000,0.08200000
113002,-0.26500000,0.06450000
113003,-0.21800000,0.04050000
113004,-0.14750000,0.01800000
113005,-0.06500000,-0.00150000
113006,0.01750000,-0.01950000
113007,0.10000000,-0.03350000
113008,0.17650000,-0.04800000
113009,0.24700000,-0.06050000
113010,0.30050000,-0.05750000
113011,0.33550000,-0.05050000
113012,0.35350000,-0.05100000
113013,0.35900000,-0.04750000
113014,0.34150000,-0.03700000
113015,0.32400000,-0.03650000
113016,0.29450000,-0.03650000
113017,0.25300000,-0.03550000
113018,0.21200000,-0.04200000
113019,0.15900000,-0.04800000
113020,0.11200000,-0.05100000
113021,0.06450000,-0.05200000
113022,0.01750000,-0.05350000
113023,-0.03550000,-0.04650000
113024,-0.08850000,-0.01650000
113025,-0.13000000,0.04000000
113026,-0.17700000,0.14700000
113027,-0.21200000,0.36000000
113028,-0.35650000,0.57900000
113029,-0.39900000,0.55950000
113030,-0.42750000,0.31450000
113031,-0.45600000,0.08250000
113032,-0.47750000,-0.04500000
113033,-0.48450000,-0.09200000
113034,-0.48450000,-0.10450000
113035,-0.47050000,-0.10600000
113036,-0.45600000,-0.10550000
113037,-0.43500000,-0.10050000
113038,-0.40650000,-0.09400000
113039,-0.38500000,-0.09200000
113040,-0.36350000,-0.09100000
113041,-0.34950000,-0.08300000
113042,-0.33500000,-0.07500000
113043,-0.33500000,-0.07250000
113044,-0.33500000,-0.06800000
113045,-0.34200000,-0.06400000
113046,-0.35650000,-0.05850000
113047,-0.36350000,-0.04050000
113048,-0.39200000,-0.01200000
113049,-0.40650000,0.01300000
113050,-0.42750000,0.03900000
113051,-0.44200000,0.07350000
113052,-0.45600000,0.10300000
113053,-0.45600000,0.11600000
113054,-0.44900000,0.10800000
113055,-0.42050000,0.10000000
113056,-0.38500000,0.09200000
113057,-0.32100000,0.06900000
113058,-0.23550000,0.04100000
113059,-0.15000000,0.02100000
113060,-0.04300000,0.00700000
113061,0.06400000,-0.00900000
113062,0.15650000,-0.02400000
113063,0.24900000,-0.03100000
113064,0.32050000,-0.03800000
113065,0.37050000,-0.04000000
113066,0.40600000,-0.03700000
113067,0.42000000,-0.03500000
113068,0.41300000,-0.03150000
113069,0.39900000,-0.02950000
113070,0.36300000,-0.02800000
113071,0.31350000,-0.02700000
113072,0.26350000,-0.02950000
113073,0.22050000,-0.02800000
113074,0.16350000,-0.02750000
113075,0.09950000,-0.03450000
113076,0.04950000,-0.03500000
113077,0.00000000,-0.03100000
113078,-0.06450000,-0.02100000
113079,-0.11400000,0.01150000
113080,-0.16400000,0.08850000
113081,-0.21400000,0.23750000
113082,-0.25650000,0.48100000
113083,-0.29950000,0.63300000
113084,-0.32100000,0.49050000
113085,-0.34950000,0.21050000
113086,-0.36350000,0.02800000
113087,-0.37800000,-0.05350000
113088,-0.37800000,-0.08650000
113089,-0.37800000,-0.09700000
113090,-0.35650000,-0.10100000
113091,-0.34200000,-0.10600000
113092,-0.31350000,-0.10900000
113093,-0.29200000,-0.10100000
113094,-0.27750000,-0.09050000
113095,-0.26350000,-0.08250000
113096,-0.24200000,-0.07900000
113097,-0.24900000,-0.07150000
113098,-0.23500000,-0.06450000
113099,-0.24900000,-0.06000000
113100,-0.25650000,-0.04900000
113101,-0.26350000,-0.03350000
113102,-0.29200000,-0.01300000
113103,-0.30600000,0.00900000
113104,-0.32750000,0.03400000
113105,-0.34200000,0.06200000
113106,-0.34200000,0.09400000
113107,-0.33450000,0.12250000
113108,-0.31350000,0.13100000
113109,-0.27050000,0.12550000
113110,-0.20650000,0.11300000
113111,-0.12800000,0.09250000
113112,-0.03550000,0.06550000
113113,0.07850000,0.03350000
113114,0.19950000,0.01100000
113115,0.30650000,-0.00100000
113116,0.41350000,-0.01850000
113117,0.49200000,-0.03400000
113118,0.56300000,-0.04300000
113119,0.61300000,-0.04450000
113120,0.63450000,-0.04400000
113121,0.63450000,-0.04150000
113122,0.62700000,-0.03200000
113123,0.59150000,-0.02600000
113124,0.55600000,-0.03100000
113125,0.51300000,-0.03600000
113126,0.45600000,-0.03350000
113127,0.41350000,-0.03000000
113128,0.35650000,-0.03500000
113129,0.31350000,-0.04150000
113130,0.25650000,-0.04650000
113131,0.20700000,-0.05400000
113132,0.16400000,-0.05800000
113133,0.11400000,-0.03800000
113134,0.06450000,0.01250000
113135,0.01450000,0.11450000
113136,-0.02850000,0.28050000
113137,-0.06400000,0.50900000
113138,-0.09950000,0.62800000
113139,-0.12100000,0.46300000
113140,-0.14950000,0.17650000
113141,-0.15650000,-0.00750000
113142,-0.17100000,-0.08350000
113143,-0.16350000,-0.10650000
113144,-0.16350000,-0.11400000
113145,-0.14950000,-0.11900000
113146,-0.14250000,-0.12400000
113147,-0.12800000,-0.11750000
113148,-0.10650000,-0.10250000
113149,-0.09950000,-0.09300000
113150,-0.09250000,-0.08450000
113151,-0.09950000,-0.07550000
113152,-0.09950000,-0.07250000
113153,-0.10650000,-0.06800000
113154,-0.12100000,-0.06400000
113155,-0.14250000,-0.05450000
113156,-0.20450000,-0.03450000
113157,-0.22600000,-0.00950000
113158,-0.25400000,0.01450000
113159,-0.27500000,0.03900000
113160,-0.31050000,0.07000000
113161,-0.31750000,0.09950000
113162,-0.31750000,0.11900000
113163,-0.31050000,0.12250000
113164,-0.27500000,0.11450000
113165,-0.21850000,0.09450000
113166,-0.14100000,0.06800000
113167,-0.05650000,0.04150000
113168,0.04250000,0.02150000
113169,0.16250000,0.00350000
113170,0.26850000,-0.01600000
113171,0.36750000,-0.03600000
113172,0.45200000,-0.04600000
113173,0.51600000,-0.05100000
113174,0.55100000,-0.05750000
113175,0.57250000,-0.06150000
113176,0.57250000,-0.05550000
113177,0.55100000,-0.04200000
113178,0.52300000,-0.03700000
113179,0.48050000,-0.03850000
113180,0.42400000,-0.04050000
113181,0.36750000,-0.03800000
113182,0.31100000,-0.03700000
113183,0.26150000,-0.03700000
113184,0.20500000,-0.03700000
113185,0.14850000,-0.03700000
113186,0.09200000,-0.03900000
113187,0.03550000,-0.04550000
113188,-0.02100000,-0.04100000
113189,-0.07050000,-0.00800000
113190,-0.12000000,0.06750000
113191,-0.17650000,0.21000000
113192,-0.21850000,0.43900000
113193,-0.26100000,0.62100000
113194,-0.29650000,0.53800000
113195,-0.31750000,0.27350000
113196,-0.33900000,0.06250000
113197,-0.35300000,-0.04400000
113198,-0.35300000,-0.08600000
113199,-0.34600000,-0.10200000
113200,-0.33900000,-0.10650000
113201,-0.33150000,-0.10750000
113202,-0.31750000,-0.11000000
113203,-0.31050000,-0.10450000
113204,-0.29650000,-0.09900000
113205,-0.29650000,-0.09150000
113206,-0.30350000,-0.07750000
113207,-0.31750000,-0.06800000
113208,-0.33150000,-0.06400000
113209,-0.33900000,-0.06250000
113210,-0.37400000,-0.06050000
113211,-0.39550000,-0.04950000
113212,-0.42350000,-0.03650000
113213,-0.45200000,-0.01500000
113214,-0.48000000,0.01400000
113215,-0.50100000,0.04800000
113216,-0.52250000,0.07950000
113217,-0.52250000,0.09900000
113218,-0.52250000,0.10300000
113219,-0.51550000,0.10500000
113220,-0.51250000,0.10500000
113221,-0.46200000,0.09250000
113222,-0.39700000,0.06600000
113223,-0.30300000,0.03850000
113224,-0.20900000,0.01750000
113225,-0.11550000,0.00000000
113226,0.00000000,-0.01600000
113227,0.08700000,-0.02950000
113228,0.18050000,-0.04200000
113229,0.23100000,-0.04750000
113230,0.27450000,-0.04600000
113231,0.29600000,-0.04250000
113232,0.29600000,-0.04150000
113233,0.28150000,-0.03800000
113234,0.24550000,-0.03200000
113235,0.20250000,-0.02750000
113236,0.14450000,-0.02400000
113237,0.10100000,-0.02050000
113238,0.03650000,-0.02200000
113239,-0.02150000,-0.03100000
113240,-0.08650000,-0.04150000
113241,-0.14400000,-0.04600000
113242,-0.20900000,-0.04750000
113243,-0.26700000,-0.04500000
113244,-0.32450000,-0.03250000
113245,-0.38250000,0.00150000
113246,-0.43300000,0.07150000
113247,-0.47650000,0.20200000
113248,-0.51950000,0.43400000
113249,-0.55550000,0.62600000
113250,-0.58450000,0.54200000
113251,-0.60600000,0.27450000
113252,-0.61350000,0.06050000
113253,-0.62800000,-0.04600000
113254,-0.61350000,-0.08700000
113255,-0.60600000,-0.10450000
113256,-0.58450000,-0.11100000
113257,-0.57000000,-0.11000000
113258,-0.55550000,-0.10750000
113259,-0.52700000,-0.09750000
113260,-0.51950000,-0.09200000
113261,-0.51250000,-0.09200000
113262,-0.49800000,-0.08950000
113263,-0.50500000,-0.08300000
113264,-0.51250000,-0.07850000
113265,-0.51950000,-0.07500000
113266,-0.54850000,-0.07100000
113267,-0.56300000,-0.06200000
113268,-0.59200000,-0.04550000
113269,-0.62050000,-0.02050000
113270,-0.64250000,0.00600000
113271,-0.66400000,0.03200000
113272,-0.68550000,0.05650000
113273,-0.69300000,0.08050000
113274,-0.68550000,0.10100000
113275,-0.67100000,0.10750000
113276,-0.63500000,0.09800000
113277,-0.59200000,0.08150000
113278,-0.52700000,0.06000000
113279,-0.44000000,0.03850000
113280,-0.33900000,0.02100000
113281,-0.23100000,0.00550000
113282,-0.11550000,-0.01250000
113283,-0.02150000,-0.02900000
113284,0.07900000,-0.03700000
113285,0.15850000,-0.04200000
113286,0.20150000,-0.04950000
113287,0.24450000,-0.05250000
113288,0.25150000,-0.04550000
113289,0.24450000,-0.03350000
113290,0.20150000,-0.01850000
113291,0.17250000,-0.01300000
113292,0.12250000,-0.02000000
113293,0.07200000,-0.02600000
113294,0.00750000,-0.02600000
113295,-0.05000000,-0.02750000
113296,-0.10750000,-0.03200000
113297,-0.17250000,-0.04200000
113298,-0.22250000,-0.04800000
113299,-0.28750000,-0.04900000
113300,-0.34500000,-0.03850000
113301,-0.39500000,-0.00800000
113302,-0.45250000,0.06400000
113303,-0.48850000,0.20150000
113304,-0.53150000,0.44350000
113305,-0.56050000,0.64200000
113306,-0.58900000,0.56300000
113307,-0.60350000,0.29950000
113308,-0.60350000,0.08450000
113309,-0.61100000,-0.03100000
113310,-0.59650000,-0.08000000
113311,-0.57500000,-0.09900000
113312,-0.56050000,-0.11100000
113313,-0.53150000,-0.11250000
113314,-0.51750000,-0.10950000
113315,-0.49600000,-0.10400000
113316,-0.48850000,-0.09550000
113317,-0.47400000,-0.08450000
113318,-0.46000000,-0.08050000
113319,-0.46700000,-0.08100000
113320,-0.47400000,-0.07700000
113321,-0.47400000,-0.06800000
113322,-0.49600000,-0.06200000
113323,-0.51750000,-0.05350000
113324,-0.53900000,-0.03700000
113325,-0.56050000,-0.02150000
113326,-0.58200000,0.00250000
113327,-0.59650000,0.02900000
113328,-0.61800000,0.05700000
113329,-0.62500000,0.08150000
113330,-0.61800000,0.10300000
113331,-0.61800000,0.11300000
113332,-0.58900000,0.10500000
113333,-0.53150000,0.08600000
113334,-0.46700000,0.06300000
113335,-0.38100000,0.03950000
113336,-0.28000000,0.02150000
113337,-0.17250000,0.01200000
113338,-0.06450000,-0.00400000
113339,0.05050000,-0.03000000
113340,0.14400000,-0.04500000
113341,0.22300000,-0.04800000
113342,0.27350000,-0.05250000
113343,0.30200000,-0.05250000
113344,0.32350000,-0.04050000
113345,0.31650000,-0.02800000
113346,0.28050000,-0.02050000
113347,0.25150000,-0.01650000
113348,0.24000000,-0.01550000
113349,0.18350000,-0.02250000
113350,0.13450000,-0.02600000
113351,0.07050000,-0.02150000
113352,0.01400000,-0.02350000
113353,-0.04250000,-0.03650000
113354,-0.09900000,-0.04750000
