'sample interval','PLETH','III'
112567,-0.52200000,-0.33333333
112568,-0.52300000,-0.21294810
112569,-0.52450000,-0.10754414
112570,-0.52500000,-0.04280364
112571,-0.52500000,0.00107009
112572,-0.52500000,0.01230605
112573,-0.52450000,0.03584805
112574,-0.52300000,0.03584805
112575,-0.52100000,0.04440877
112576,-0.51850000,0.03263777
112577,-0.51700000,0.05029428
112578,-0.51550000,0.03852327
112579,-0.51350000,0.05617978
112580,-0.51200000,0.04173355
112581,-0.51150000,0.04761905
112582,-0.50950000,0.05617978
112583,-0.50800000,0.06206528
112584,-0.50650000,0.07116105
112585,-0.50300000,0.07704655
112586,-0.50150000,0.07116105
112587,-0.49900000,0.08881755
112588,-0.49650000,0.09470305
112589,-0.49250000,0.11824505
112590,-0.48500000,0.14446228
112591,-0.47500000,0.15890851
112592,-0.46200000,0.19101124
112593,-0.44400000,0.21187801
112594,-0.41900000,0.24719101
112595,-0.38800000,0.26752274
112596,-0.35000000,0.32637774
112597,-0.30400000,0.33226324
112598,-0.25200000,0.34670947
112599,-0.19450000,0.34349920
112600,-0.13300000,0.35848047
112601,-0.06800000,0.33814874
112602,-0.00150000,0.30604601
112603,0.06500000,0.24719101
112604,0.13100000,0.20866774
112605,0.19500000,0.15034778
112606,0.25450000,0.11235955
112607,0.31000000,0.06527555
112608,0.36300000,0.03263777
112609,0.40950000,0.00374532
112610,0.45250000,-0.02835741
112611,0.48950000,-0.06634564
112612,0.52150000,-0.07811664
112613,0.55100000,-0.07544141
112614,0.57400000,-0.08400214
112615,0.59300000,-0.08400214
112616,0.60600000,-0.09309791
112617,0.61600000,-0.07811664
112618,0.62000000,-0.08132691
112619,0.62100000,-0.06367041
112620,0.62000000,-0.06634564
112621,0.61000000,-0.04012841
112622,0.59600000,-0.05189941
112623,0.57800000,-0.03424291
112624,0.55600000,-0.04280364
112625,0.52950000,-0.02514714
112626,0.50000000,-0.03103264
112627,0.46600000,-0.02514714
112628,0.42900000,-0.03424291
112629,0.38950000,-0.02835741
112630,0.34950000,-0.04868914
112631,0.30750000,-0.04280364
112632,0.26450000,-0.04601391
112633,0.22200000,-0.03424291
112634,0.18100000,-0.01337614
112635,0.14150000,-0.00160514
112636,0.10200000,-0.02835741
112637,0.06550000,-0.03691814
112638,0.03100000,-0.03424291
112639,-0.00100000,-0.03103264
112640,-0.03150000,-0.01926164
112641,-0.05750000,-0.03424291
112642,-0.08300000,-0.04012841
112643,-0.10700000,-0.06367041
112644,-0.12900000,-0.05189941
112645,-0.14950000,-0.05778491
112646,-0.16700000,-0.04868914
112647,-0.18500000,-0.08132691
112648,-0.20150000,-0.05189941
112649,-0.21700000,-0.06634564
112650,-0.23200000,-0.04868914
112651,-0.24600000,-0.04868914
112652,-0.26000000,0.06527555
112653,-0.27250000,0.23542001
112654,-0.28450000,0.13269128
112655,-0.29700000,-0.00481541
112656,-0.30750000,-0.19850187
112657,-0.31850000,-0.51524880
112658,-0.32900000,-0.68539326
112659,-0.33900000,-0.63242376
112660,-0.34850000,-0.46227929
112661,-0.35850000,-0.33065811
112662,-0.36700000,-0.20438737
112663,-0.37650000,-0.09309791
112664,-0.38500000,-0.02835741
112665,-0.39250000,0.00107009
112666,-0.40050000,0.02407705
112667,-0.40700000,0.03263777
112668,-0.41350000,0.01819155
112669,-0.41950000,0.03263777
112670,-0.42450000,0.03584805
112671,-0.43000000,0.04173355
112672,-0.43500000,0.03263777
112673,-0.44000000,0.03584805
112674,-0.44500000,0.03852327
112675,-0.45000000,0.06206528
112676,-0.45500000,0.05350455
112677,-0.45950000,0.07116105
112678,-0.46450000,0.06206528
112679,-0.46900000,0.07972178
112680,-0.47300000,0.07972178
112681,-0.47600000,0.09470305
112682,-0.47850000,0.10647405
112683,-0.47950000,0.12680578
112684,-0.48100000,0.15355805
112685,-0.47750000,0.19101124
112686,-0.47000000,0.20599251
112687,-0.45850000,0.23809524
112688,-0.44100000,0.27340824
112689,-0.41650000,0.31460674
112690,-0.38700000,0.34349920
112691,-0.34900000,0.34938470
112692,-0.30700000,0.37025147
112693,-0.25650000,0.37025147
112694,-0.20400000,0.35259497
112695,-0.14800000,0.30016051
112696,-0.08850000,0.26752274
112697,-0.03150000,0.20866774
112698,0.02600000,0.15302301
112699,0.08150000,0.09149278
112700,0.13350000,0.04440877
112701,0.18200000,0.00107009
112702,0.22700000,-0.01926164
112703,0.26850000,-0.06367041
112704,0.30550000,-0.07223114
112705,0.33850000,-0.08988764
112706,0.36750000,-0.08400214
112707,0.39150000,-0.10754414
112708,0.41250000,-0.11075441
112709,0.42850000,-0.11342964
112710,0.44000000,-0.10165864
112711,0.44800000,-0.09309791
112712,0.45050000,-0.09577314
112713,0.45050000,-0.08721241
112714,0.44500000,-0.08721241
112715,0.43400000,-0.07811664
112716,0.42100000,-0.05778491
112717,0.40300000,-0.04012841
112718,0.38050000,-0.04601391
112719,0.35350000,-0.04601391
112720,0.32550000,-0.06367041
112721,0.29150000,-0.04601391
112722,0.25700000,-0.05457464
112723,0.22000000,-0.04601391
112724,0.18200000,-0.06046014
112725,0.14300000,-0.05189941
112726,0.10550000,-0.05189941
112727,0.06500000,-0.04012841
112728,0.02700000,-0.06367041
112729,-0.00850000,-0.04280364
112730,-0.04300000,-0.06046014
112731,-0.07700000,-0.05457464
112732,-0.10750000,-0.05778491
112733,-0.13550000,-0.05457464
112734,-0.16200000,-0.05778491
112735,-0.18650000,-0.05778491
112736,-0.20900000,-0.03691814
112737,-0.22850000,-0.03424291
112738,-0.24850000,-0.04601391
112739,-0.26550000,-0.04868914
112740,-0.28050000,-0.04280364
112741,-0.29350000,-0.04280364
112742,-0.30750000,-0.03691814
112743,-0.31850000,-0.05189941
112744,-0.32900000,-0.03691814
112745,-0.33900000,-0.04012841
112746,-0.34800000,-0.00749064
112747,-0.35700000,-0.03103264
112748,-0.36850000,-0.03691814
112749,-0.37750000,-0.04868914
112750,-0.38600000,-0.00749064
112751,-0.39500000,0.00107009
112752,-0.40350000,0.00642055
112753,-0.41150000,0.00374532
112754,-0.41900000,0.00107009
112755,-0.42650000,-0.01337614
112756,-0.43300000,-0.03691814
112757,-0.44050000,-0.05457464
112758,-0.44600000,-0.03691814
112759,-0.45200000,-0.03424291
112760,-0.45700000,-0.03103264
112761,-0.46200000,-0.03424291
112762,-0.46700000,-0.03103264
112763,-0.47200000,-0.03103264
112764,-0.47750000,-0.02835741
112765,-0.48350000,-0.01926164
112766,-0.48750000,-0.03424291
112767,-0.49150000,-0.03424291
112768,-0.49500000,-0.03424291
112769,-0.49850000,0.00053505
112770,-0.50050000,0.18245051
112771,-0.50300000,0.26752274
112772,-0.50500000,0.16800428
112773,-0.50650000,0.13857678
112774,-0.50800000,-0.08667737
112775,-0.50900000,-0.37720706
112776,-0.51050000,-0.57677903
112777,-0.51250000,-0.49491707
112778,-0.51250000,-0.37453184
112779,-0.51250000,-0.25147138
112780,-0.51400000,-0.14285714
112781,-0.51300000,-0.06634564
112782,-0.51250000,-0.00481541
112783,-0.51000000,0.00374532
112784,-0.50900000,0.00642055
112785,-0.50750000,0.02675227
112786,-0.50400000,0.02407705
112787,-0.50250000,0.02675227
112788,-0.50000000,0.02996255
112789,-0.49900000,0.03263777
112790,-0.49750000,0.04173355
112791,-0.49500000,0.03852327
112792,-0.49400000,0.05350455
112793,-0.49100000,0.04440877
112794,-0.48900000,0.06527555
112795,-0.48500000,0.04440877
112796,-0.48250000,0.07704655
112797,-0.48000000,0.07383628
112798,-0.47700000,0.09470305
112799,-0.47100000,0.11235955
112800,-0.46500000,0.13857678
112801,-0.45800000,0.12680578
112802,-0.44700000,0.15623328
112803,-0.43150000,0.17388978
112804,-0.41050000,0.22632424
112805,-0.38350000,0.24986624
112806,-0.34950000,0.29695024
112807,-0.30900000,0.32370251
112808,-0.26100000,0.35259497
112809,-0.20650000,0.37025147
112810,-0.14800000,0.38790797
112811,-0.08600000,0.38469770
112812,-0.02050000,0.37613697
112813,0.04350000,0.34349920
112814,0.10900000,0.27073301
112815,0.17100000,0.24398074
112816,0.23100000,0.18245051
112817,0.28650000,0.13001605
112818,0.33850000,0.06795078
112819,0.38550000,0.01819155
112820,0.42850000,-0.01926164
112821,0.46650000,-0.03424291
112822,0.50000000,-0.06367041
112823,0.52850000,-0.06634564
112824,0.55350000,-0.08988764
112825,0.57350000,-0.08721241
112826,0.58800000,-0.10165864
112827,0.59950000,-0.09577314
112828,0.60650000,-0.08132691
112829,0.60800000,-0.08132691
112830,0.60650000,-0.07223114
112831,0.59950000,-0.06046014
112832,0.59000000,-0.07544141
112833,0.57600000,-0.04868914
112834,0.55600000,-0.04868914
112835,0.53200000,-0.04012841
112836,0.50450000,-0.05189941
112837,0.47350000,-0.06367041
112838,0.43800000,-0.06367041
112839,0.40000000,-0.06367041
112840,0.35950000,-0.04601391
112841,0.31700000,-0.07223114
112842,0.27400000,-0.07544141
112843,0.23100000,-0.07811664
112844,0.18850000,-0.06046014
112845,0.14800000,-0.06046014
112846,0.10800000,-0.03691814
112847,0.06950000,-0.03424291
112848,0.03400000,-0.03424291
112849,0.00000000,-0.03691814
112850,-0.03250000,-0.04868914
112851,-0.06100000,-0.06634564
112852,-0.08950000,-0.04012841
112853,-0.11500000,-0.04012841
112854,-0.13700000,-0.06367041
112855,-0.15850000,-0.08132691
112856,-0.17950000,-0.06367041
112857,-0.19650000,-0.06634564
112858,-0.21400000,-0.08132691
112859,-0.23000000,-0.08132691
112860,-0.24450000,-0.07811664
112861,-0.25800000,-0.07544141
112862,-0.27250000,-0.07544141
112863,-0.28600000,-0.06367041
112864,-0.29850000,-0.01658641
112865,-0.31050000,0.17388978
112866,-0.32150000,0.17656501
112867,-0.33400000,0.07704655
112868,-0.34400000,-0.03691814
112869,-0.35450000,-0.25735688
112870,-0.36450000,-0.52113430
112871,-0.37500000,-0.62118780
112872,-0.38500000,-0.52113430
112873,-0.39400000,-0.37720706
112874,-0.40400000,-0.27501338
112875,-0.41300000,-0.12841091
112876,-0.43000000,-0.06634564
112877,-0.43850000,-0.01337614
112878,-0.44650000,0.00107009
112879,-0.45300000,0.00642055
112880,-0.46000000,0.00642055
112881,-0.46650000,0.00642055
112882,-0.47050000,0.00963082
112883,-0.47650000,0.02675227
112884,-0.48050000,0.03263777
112885,-0.48600000,0.02675227
112886,-0.49050000,0.01230605
112887,-0.49500000,0.02675227
112888,-0.49850000,0.04440877
112889,-0.50350000,0.04440877
112890,-0.50750000,0.05939005
112891,-0.51100000,0.05029428
112892,-0.51250000,0.07383628
112893,-0.51500000,0.07704655
112894,-0.51650000,0.10914928
112895,-0.51650000,0.11503478
112896,-0.51600000,0.15034778
112897,-0.51150000,0.15944355
112898,-0.50500000,0.19101124
112899,-0.49450000,0.22043874
112900,-0.47850000,0.27340824
112901,-0.45750000,0.30283574
112902,-0.42850000,0.35527020
112903,-0.39300000,0.35527020
112904,-0.35000000,0.35848047
112905,-0.30250000,0.36436597
112906,-0.25050000,0.35527020
112907,-0.19450000,0.32049224
112908,-0.13600000,0.28517924
112909,-0.07900000,0.22953451
112910,-0.02150000,0.17067951
112911,0.03400000,0.11235955
112912,0.08750000,0.05350455
112913,0.13700000,0.01551632
112914,0.18150000,-0.02514714
112915,0.22250000,-0.05778491
112916,0.26000000,-0.07544141
112917,0.29350000,-0.08400214
112918,0.32150000,-0.09309791
112919,0.34650000,-0.10486891
112920,0.36700000,-0.11663991
112921,0.38350000,-0.10165864
112922,0.39500000,-0.10754414
112923,0.40300000,-0.09309791
112924,0.40650000,-0.08988764
112925,0.40500000,-0.07544141
112926,0.39900000,-0.08132691
112927,0.38850000,-0.07544141
112928,0.37450000,-0.06955591
112929,0.35450000,-0.06046014
112930,0.33150000,-0.06634564
112931,0.30450000,-0.06367041
112932,0.27300000,-0.07223114
112933,0.24100000,-0.05778491
112934,0.20450000,-0.05778491
112935,0.16750000,-0.05457464
112936,0.12950000,-0.07223114
112937,0.09000000,-0.06367041
112938,0.05100000,-0.06367041
112939,0.01250000,-0.06634564
112940,-0.02400000,-0.05457464
112941,-0.06000000,-0.05778491
112942,-0.09350000,-0.05457464
112943,-0.12500000,-0.07223114
112944,-0.15550000,-0.06046014
112945,-0.18200000,-0.06046014
112946,-0.20750000,-0.05189941
112947,-0.23050000,-0.05778491
112948,-0.25150000,-0.05778491
112949,-0.27000000,-0.05778491
112950,-0.28650000,-0.03691814
112951,-0.30200000,-0.05778491
112952,-0.31500000,-0.04868914
112953,-0.32700000,-0.06046014
112954,-0.33850000,-0.05189941
112955,-0.35000000,-0.03691814
112956,-0.36050000,-0.03424291
112957,-0.37100000,-0.03424291
112958,-0.38000000,-0.03424291
112959,-0.39050000,-0.04601391
112960,-0.40050000,-0.04280364
112961,-0.40950000,-0.02835741
112962,-0.41750000,-0.02835741
112963,-0.42650000,-0.01926164
112964,-0.43450000,0.00107009
112965,-0.44200000,0.00107009
112966,-0.45000000,0.00374532
112967,-0.45750000,0.00374532
112968,-0.46500000,-0.01658641
112969,-0.47150000,-0.04280364
112970,-0.47850000,-0.07223114
112971,-0.48600000,-0.04601391
112972,-0.49250000,-0.04601391
112973,-0.49750000,-0.02514714
112974,-0.50400000,-0.03424291
112975,-0.50800000,-0.02835741
112976,-0.51300000,-0.04012841
112977,-0.51700000,-0.02835741
112978,-0.52000000,-0.03424291
112979,-0.52500000,-0.03424291
112980,-0.52750000,-0.03691814
112981,-0.53100000,-0.03103264
112982,-0.53350000,-0.01658641
112983,-0.53650000,0.13536651
112984,-0.53800000,0.28517924
112985,-0.54000000,0.15034778
112986,-0.54050000,0.06527555
112987,-0.54150000,-0.15141787
112988,-0.54300000,-0.49170680
112989,-0.54400000,-0.65917603
112990,-0.54550000,-0.55912253
112991,-0.54650000,-0.40663456
112992,-0.54650000,-0.27180310
112993,-0.54800000,-0.15730337
112994,-0.54800000,-0.05457464
112995,-0.54800000,-0.01337614
112996,-0.54650000,0.01819155
112997,-0.54650000,0.01230605
112998,-0.54450000,0.03263777
112999,-0.54300000,0.03584805
113000,-0.54050000,0.05939005
113001,-0.53900000,0.03852327
113002,-0.53750000,0.03852327
113003,-0.53500000,0.03852327
113004,-0.53250000,0.05350455
113005,-0.53000000,0.04173355
113006,-0.52750000,0.05350455
113007,-0.52500000,0.04761905
113008,-0.52200000,0.05939005
113009,-0.51950000,0.05350455
113010,-0.51600000,0.07704655
113011,-0.51300000,0.08560728
113012,-0.50900000,0.09470305
113013,-0.50500000,0.11503478
113014,-0.50000000,0.11824505
113015,-0.49100000,0.15034778
113016,-0.48100000,0.16479401
113017,-0.46500000,0.20278224
113018,-0.44350000,0.23809524
113019,-0.41600000,0.28838951
113020,-0.38000000,0.30283574
113021,-0.33700000,0.33761370
113022,-0.28750000,0.33493847
113023,-0.23050000,0.36115570
113024,-0.16750000,0.35848047
113025,-0.10250000,0.36436597
113026,-0.03550000,0.31139647
113027,0.03350000,0.29106474
113028,0.10050000,0.23542001
113029,0.16550000,0.19422151
113030,0.22650000,0.13001605
113031,0.28450000,0.08881755
113032,0.33900000,0.05029428
113033,0.38700000,0.01230605
113034,0.43200000,-0.01337614
113035,0.47100000,-0.03424291
113036,0.50600000,-0.06367041
113037,0.53450000,-0.07811664
113038,0.55950000,-0.06634564
113039,0.57950000,-0.08721241
113040,0.59450000,-0.08988764
113041,0.60550000,-0.09309791
113042,0.61200000,-0.07811664
113043,0.61250000,-0.06955591
113044,0.60800000,-0.03424291
113045,0.59800000,-0.04012841
113046,0.58400000,-0.01926164
113047,0.56550000,-0.04012841
113048,0.54350000,-0.03424291
113049,0.51550000,-0.03424291
113050,0.48500000,-0.03424291
113051,0.45200000,-0.03691814
113052,0.41500000,-0.03424291
113053,0.37550000,-0.04868914
113054,0.33650000,-0.04280364
113055,0.29500000,-0.05457464
113056,0.25350000,-0.02514714
113057,0.21200000,-0.02514714
113058,0.17100000,-0.03424291
113059,0.13150000,-0.03103264
113060,0.09400000,-0.02514714
113061,0.05800000,-0.02835741
113062,0.02300000,-0.04012841
113063,-0.00900000,-0.03424291
113064,-0.03900000,-0.02835741
113065,-0.06600000,-0.02247191
113066,-0.09100000,-0.04280364
113067,-0.11450000,-0.04280364
113068,-0.13350000,-0.06955591
113069,-0.15250000,-0.06367041
113070,-0.17100000,-0.07811664
113071,-0.18900000,-0.06955591
113072,-0.20550000,-0.07811664
113073,-0.22000000,-0.06046014
113074,-0.23400000,-0.06046014
113075,-0.24750000,-0.03691814
113076,-0.26050000,-0.01926164
113077,-0.27200000,0.15890851
113078,-0.28350000,0.20278224
113079,-0.29400000,0.06527555
113080,-0.30450000,-0.04868914
113081,-0.31450000,-0.30711610
113082,-0.32400000,-0.59711075
113083,-0.33400000,-0.66773676
113084,-0.34450000,-0.54735152
113085,-0.35500000,-0.39218834
113086,-0.36500000,-0.25735688
113087,-0.37450000,-0.13697164
113088,-0.38300000,-0.05457464
113089,-0.39000000,-0.01070091
113090,-0.39750000,0.00107009
113091,-0.40400000,0.01230605
113092,-0.41050000,0.03263777
113093,-0.41600000,0.02675227
113094,-0.42200000,0.02675227
113095,-0.42850000,0.02996255
113096,-0.43400000,0.03584805
113097,-0.43800000,0.03584805
113098,-0.44400000,0.04440877
113099,-0.44900000,0.03584805
113100,-0.45450000,0.05029428
113101,-0.45850000,0.04173355
113102,-0.46250000,0.07116105
113103,-0.46600000,0.06527555
113104,-0.46900000,0.09149278
113105,-0.47250000,0.08881755
113106,-0.47550000,0.09149278
113107,-0.47750000,0.11235955
113108,-0.47900000,0.13590155
113109,-0.47750000,0.16800428
113110,-0.47250000,0.18833601
113111,-0.46450000,0.21776351
113112,-0.45150000,0.26484751
113113,-0.43100000,0.29695024
113114,-0.40500000,0.32905297
113115,-0.37150000,0.34670947
113116,-0.33150000,0.34670947
113117,-0.28450000,0.37613697
113118,-0.23300000,0.35259497
113119,-0.17750000,0.32905297
113120,-0.12000000,0.28250401
113121,-0.06300000,0.23809524
113122,-0.00400000,0.16211878
113123,0.05050000,0.12680578
113124,0.10400000,0.07383628
113125,0.15400000,0.03263777
113126,0.20050000,-0.01926164
113127,0.24350000,-0.04868914
113128,0.28000000,-0.08132691
113129,0.31500000,-0.08721241
113130,0.34450000,-0.09309791
113131,0.37050000,-0.10754414
113132,0.39000000,-0.11663991
113133,0.40900000,-0.11075441
113134,0.42100000,-0.11342964
113135,0.42850000,-0.10165864
113136,0.43350000,-0.09309791
113137,0.43350000,-0.08400214
113138,0.42850000,-0.07544141
113139,0.41700000,-0.07811664
113140,0.40250000,-0.06367041
113141,0.38450000,-0.06046014
113142,0.36100000,-0.04868914
113143,0.33400000,-0.06367041
113144,0.30300000,-0.05189941
113145,0.27050000,-0.06634564
113146,0.23450000,-0.05189941
113147,0.19800000,-0.05457464
113148,0.15900000,-0.05457464
113149,0.12050000,-0.06634564
113150,0.08150000,-0.05189941
113151,0.04250000,-0.06955591
113152,0.00650000,-0.04868914
113153,-0.03000000,-0.06955591
113154,-0.06450000,-0.05457464
113155,-0.09700000,-0.06634564
113156,-0.12800000,-0.04280364
113157,-0.15550000,-0.06046014
113158,-0.18150000,-0.05457464
113159,-0.20500000,-0.07223114
113160,-0.22700000,-0.05189941
113161,-0.24750000,-0.05189941
113162,-0.26550000,-0.05457464
113163,-0.28350000,-0.04868914
113164,-0.29800000,-0.05778491
113165,-0.30950000,-0.04601391
113166,-0.32150000,-0.04280364
113167,-0.33300000,-0.03103264
113168,-0.34100000,-0.04012841
113169,-0.35100000,-0.03691814
113170,-0.35900000,-0.04868914
113171,-0.36700000,-0.02835741
113172,-0.37550000,-0.04280364
113173,-0.38450000,-0.03424291
113174,-0.39350000,-0.03691814
113175,-0.40000000,-0.00749064
113176,-0.40700000,-0.00160514
113177,-0.41450000,0.00909577
113178,-0.41850000,-0.01070091
113179,-0.42250000,-0.01658641
113180,-0.42450000,-0.04280364
113181,-0.42450000,-0.04601391
113182,-0.42100000,-0.05457464
113183,-0.41750000,-0.03691814
113184,-0.41200000,-0.03424291
113185,-0.40550000,-0.03103264
113186,-0.39650000,-0.03691814
113187,-0.38600000,-0.03691814
113188,-0.37450000,-0.03424291
113189,-0.36250000,-0.04012841
113190,-0.34750000,-0.03103264
113191,-0.33450000,-0.04280364
113192,-0.32000000,-0.03691814
113193,-0.30700000,-0.03103264
113194,-0.29300000,0.05939005
113195,-0.28100000,0.25307651
113196,-0.26950000,0.22364901
113197,-0.25900000,0.11235955
113198,-0.25100000,-0.05189941
113199,-0.24350000,-0.44462279
113200,-0.23800000,-0.67950776
113201,-0.23300000,-0.65008026
113202,-0.22800000,-0.45050829
113203,-0.22450000,-0.33921883
113204,-0.22300000,-0.19529160
113205,-0.22300000,-0.10486891
113206,-0.22250000,-0.03103264
113207,-0.22150000,0.00107009
113208,-0.22300000,0.01230605
113209,-0.22400000,0.01498127
113210,-0.22550000,0.02086677
113211,-0.22700000,0.03263777
113212,-0.22950000,0.02407705
113213,-0.23200000,0.03263777
113214,-0.23550000,0.02407705
113215,-0.23850000,0.03584805
113216,-0.24200000,0.03852327
113217,-0.24600000,0.04173355
113218,-0.24850000,0.03584805
113219,-0.25100000,0.04173355
113220,-0.25400000,0.03852327
113221,-0.25500000,0.06206528
113222,-0.25650000,0.05939005
113223,-0.25550000,0.08293205
113224,-0.25500000,0.08293205
113225,-0.25150000,0.11235955
113226,-0.24650000,0.12092028
113227,-0.23850000,0.15944355
113228,-0.22800000,0.16800428
113229,-0.21250000,0.21187801
113230,-0.19150000,0.24398074
113231,-0.16600000,0.28517924
113232,-0.13450000,0.32049224
113233,-0.09850000,0.34082397
113234,-0.05800000,0.36436597
113235,-0.01050000,0.34670947
113236,0.04100000,0.34670947
113237,0.09450000,0.32958801
113238,0.14900000,0.30283574
113239,0.20550000,0.24986624
113240,0.26000000,0.19689674
113241,0.30950000,0.14178705
113242,0.35700000,0.10326378
113243,0.39850000,0.04440877
113244,0.43150000,0.02086677
113245,0.45950000,-0.02835741
113246,0.47800000,-0.03691814
113247,0.48950000,-0.06634564
113248,0.49550000,-0.07544141
113249,0.49700000,-0.09577314
113250,0.49350000,-0.08721241
113251,0.48800000,-0.10754414
113252,0.48000000,-0.10165864
113253,0.46900000,-0.09309791
113254,0.45700000,-0.08400214
113255,0.44300000,-0.08400214
113256,0.42600000,-0.07223114
113257,0.40750000,-0.05778491
113258,0.38450000,-0.04280364
113259,0.35600000,-0.03424291
113260,0.31450000,-0.03424291
113261,0.27700000,-0.04012841
113262,0.23550000,-0.03691814
113263,0.19150000,-0.03103264
113264,0.14350000,-0.03691814
113265,0.09450000,-0.04601391
113266,0.04400000,-0.05189941
113267,-0.00900000,-0.04280364
113268,-0.05950000,-0.04601391
113269,-0.11200000,-0.03424291
113270,-0.16200000,-0.02247191
113271,-0.21100000,-0.01337614
113272,-0.25800000,-0.03424291
113273,-0.30350000,-0.03424291
113274,-0.34750000,-0.04601391
113275,-0.39000000,-0.03424291
113276,-0.43000000,-0.01070091
113277,-0.46650000,-0.02247191
113278,-0.50000000,-0.04868914
113279,-0.53150000,-0.05457464
113280,-0.55850000,-0.05457464
113281,-0.58300000,-0.04012841
113282,-0.60350000,-0.06046014
113283,-0.62200000,-0.05189941
113284,-0.63750000,-0.05457464
113285,-0.65150000,-0.05189941
113286,-0.66300000,-0.04868914
113287,-0.67100000,-0.02835741
113288,-0.67750000,0.11182451
113289,-0.68300000,0.27929374
113290,-0.68550000,0.21187801
113291,-0.68700000,0.14178705
113292,-0.68650000,-0.11342964
113293,-0.68550000,-0.49491707
113294,-0.68500000,-0.67041199
113295,-0.68400000,-0.60620653
113296,-0.68500000,-0.43017657
113297,-0.68800000,-0.31888711
113298,-0.69400000,-0.18405564
113299,-0.70200000,-0.10165864
113300,-0.71000000,-0.03424291
113301,-0.72150000,-0.00160514
113302,-0.73200000,0.00642055
113303,-0.74200000,0.02086677
113304,-0.75100000,0.02996255
113305,-0.75750000,0.02675227
113306,-0.76200000,0.03263777
113307,-0.76450000,0.02996255
113308,-0.76450000,0.03584805
113309,-0.76450000,0.03263777
113310,-0.76300000,0.03852327
113311,-0.76050000,0.04173355
113312,-0.75750000,0.04440877
113313,-0.75400000,0.06527555
113314,-0.75000000,0.06206528
113315,-0.74650000,0.08293205
113316,-0.74450000,0.08293205
113317,-0.74000000,0.09737828
113318,-0.73600000,0.11503478
113319,-0.72950000,0.13857678
113320,-0.72150000,0.14446228
113321,-0.71100000,0.20010701
113322,-0.69700000,0.22953451
113323,-0.67850000,0.27661851
113324,-0.66650000,0.30016051
113325,-0.63400000,0.35527020
113326,-0.59500000,0.36115570
113327,-0.54950000,0.38202247
113328,-0.49600000,0.37881220
113329,-0.43800000,0.37881220
113330,-0.37650000,0.34938470
113331,-0.30950000,0.32049224
113332,-0.24300000,0.25896201
113333,-0.17750000,0.19689674
113334,-0.11150000,0.14446228
113335,-0.04750000,0.08560728
113336,0.01400000,0.04440877
113337,0.07200000,0.00642055
113338,0.12550000,-0.03103264
113339,0.17600000,-0.07223114
113340,0.22100000,-0.08132691
113341,0.26100000,-0.10754414
113342,0.29700000,-0.11075441
113343,0.32850000,-0.11931514
113344,0.35500000,-0.11663991
113345,0.37750000,-0.11663991
113346,0.39500000,-0.10754414
113347,0.40650000,-0.10165864
113348,0.41500000,-0.08132691
113349,0.41900000,-0.08132691
113350,0.41850000,-0.07811664
113351,0.41400000,-0.07544141
113352,0.40350000,-0.04868914
113353,0.38850000,-0.06367041
113354,0.36900000,-0.05778491
113355,0.34750000,-0.05189941
113356,0.32000000,-0.05778491
