'sample interval','PLETH','I'
2062862,0.41650000,0.02900000
2062863,0.41950000,0.03150000
2062864,0.41650000,0.02750000
2062865,0.40550000,0.02200000
2062866,0.38800000,0.02000000
2062867,0.36500000,0.01750000
2062868,0.33850000,0.01600000
2062869,0.30450000,0.01400000
2062870,0.26750000,0.01400000
2062871,0.22550000,0.01400000
2062872,0.18200000,0.01400000
2062873,0.13550000,0.01200000
2062874,0.08600000,0.00700000
2062875,0.03800000,0.01000000
2062876,-0.01250000,0.01400000
2062877,-0.06300000,0.01400000
2062878,-0.11200000,0.01400000
2062879,-0.15850000,0.01400000
2062880,-0.18850000,0.01400000
2062881,-0.23200000,0.01200000
2062882,-0.27350000,0.00650000
2062883,-0.31050000,-0.00150000
2062884,-0.34500000,0.00000000
2062885,-0.37650000,0.00850000
2062886,-0.40300000,0.01100000
2062887,-0.42650000,0.01050000
2062888,-0.44600000,0.00650000
2062889,-0.46350000,-0.00150000
2062890,-0.47650000,-0.01200000
2062891,-0.48850000,-0.01800000
2062892,-0.49500000,-0.01300000
2062893,-0.50150000,-0.00100000
2062894,-0.50400000,0.01900000
2062895,-0.50550000,0.10900000
2062896,-0.50550000,0.33000000
2062897,-0.50400000,0.59100000
2062898,-0.50250000,0.66550000
2062899,-0.49900000,0.42650000
2062900,-0.49600000,0.09050000
2062901,-0.49350000,-0.04450000
2062902,-0.48950000,-0.00950000
2062903,-0.48550000,0.04300000
2062904,-0.48200000,0.06150000
2062905,-0.47750000,0.05850000
2062906,-0.47350000,0.05450000
2062907,-0.46950000,0.05450000
2062908,-0.46500000,0.05300000
2062909,-0.46200000,0.05200000
2062910,-0.45800000,0.05450000
2062911,-0.45400000,0.05650000
2062912,-0.45150000,0.05850000
2062913,-0.44850000,0.05800000
2062914,-0.44600000,0.06150000
2062915,-0.44500000,0.06750000
2062916,-0.44350000,0.07950000
2062917,-0.44250000,0.09100000
2062918,-0.44200000,0.09950000
2062919,-0.44200000,0.10600000
2062920,-0.44100000,0.11650000
2062921,-0.44000000,0.13150000
2062922,-0.43700000,0.14700000
2062923,-0.43150000,0.15800000
2062924,-0.42100000,0.16550000
2062925,-0.40450000,0.16950000
2062926,-0.38050000,0.17350000
2062927,-0.34500000,0.17750000
2062928,-0.30150000,0.16850000
2062929,-0.24500000,0.14950000
2062930,-0.17900000,0.12550000
2062931,-0.10450000,0.10400000
2062932,-0.02400000,0.08200000
2062933,0.05900000,0.06000000
2062934,0.14200000,0.04000000
2062935,0.22100000,0.02700000
2062936,0.29450000,0.02050000
2062937,0.35850000,0.01600000
2062938,0.41300000,0.01400000
2062939,0.45500000,0.01400000
2062940,0.48650000,0.01350000
2062941,0.50850000,0.00850000
2062942,0.52150000,0.00350000
2062943,0.52300000,0.00650000
2062944,0.52350000,0.00950000
2062945,0.51000000,0.00550000
2062946,0.49000000,-0.00150000
2062947,0.46300000,-0.00400000
2062948,0.43200000,-0.00700000
2062949,0.39400000,-0.00950000
2062950,0.35250000,-0.01600000
2062951,0.30850000,-0.02250000
2062952,0.26100000,-0.02550000
2062953,0.21250000,-0.02900000
2062954,0.16150000,-0.03000000
2062955,0.11150000,-0.03000000
2062956,0.06150000,-0.03000000
2062957,0.01250000,-0.03150000
2062958,-0.03450000,-0.03450000
2062959,-0.07900000,-0.03350000
2062960,-0.12250000,-0.03300000
2062961,-0.16250000,-0.03850000
2062962,-0.19900000,-0.05350000
2062963,-0.23450000,-0.06000000
2062964,-0.26600000,-0.05000000
2062965,-0.29400000,-0.04450000
2062966,-0.31900000,-0.04750000
2062967,-0.34200000,-0.05300000
2062968,-0.36050000,-0.06050000
2062969,-0.37550000,-0.06750000
2062970,-0.38950000,-0.07000000
2062971,-0.40000000,-0.07000000
2062972,-0.40800000,-0.07000000
2062973,-0.41350000,-0.06650000
2062974,-0.41700000,-0.02900000
2062975,-0.41900000,0.11100000
2062976,-0.41900000,0.36250000
2062977,-0.41750000,0.59000000
2062978,-0.41500000,0.56450000
2062979,-0.41200000,0.25450000
2062980,-0.40800000,-0.02800000
2062981,-0.40400000,-0.08650000
2062982,-0.39750000,-0.03650000
2062983,-0.39100000,0.00350000
2062984,-0.38550000,0.01400000
2062985,-0.37900000,0.00850000
2062986,-0.37250000,0.00000000
2062987,-0.36600000,-0.00100000
2062988,-0.35950000,0.00250000
2062989,-0.35300000,-0.00200000
2062990,-0.34800000,-0.00600000
2062991,-0.34350000,0.00050000
2062992,-0.33950000,0.00950000
2062993,-0.33550000,0.01100000
2062994,-0.33200000,0.01100000
2062995,-0.32950000,0.01250000
2062996,-0.32800000,0.01600000
2062997,-0.32750000,0.02000000
2062998,-0.32550000,0.02900000
2062999,-0.32400000,0.04450000
2063000,-0.32150000,0.05600000
2063001,-0.31500000,0.06050000
2063002,-0.30300000,0.06700000
2063003,-0.28550000,0.07950000
2063004,-0.25850000,0.08900000
2063005,-0.22300000,0.09100000
2063006,-0.17550000,0.09100000
2063007,-0.11750000,0.09000000
2063008,-0.05200000,0.08000000
2063009,0.02400000,0.06050000
2063010,0.10500000,0.04150000
2063011,0.18650000,0.02500000
2063012,0.26750000,0.01050000
2063013,0.34300000,-0.00750000
2063014,0.41150000,-0.02350000
2063015,0.47100000,-0.03450000
2063016,0.52050000,-0.04200000
2063017,0.56100000,-0.04800000
2063018,0.59050000,-0.05100000
2063019,0.61200000,-0.05150000
2063020,0.62350000,-0.05300000
2063021,0.62850000,-0.05850000
2063022,0.62550000,-0.05850000
2063023,0.61550000,-0.05550000
2063024,0.59950000,-0.05350000
2063025,0.57750000,-0.05700000
2063026,0.55100000,-0.06350000
2063027,0.51950000,-0.06450000
2063028,0.48250000,-0.06250000
2063029,0.44250000,-0.06600000
2063030,0.40000000,-0.06950000
2063031,0.35250000,-0.07300000
2063032,0.30300000,-0.07300000
2063033,0.25200000,-0.07300000
2063034,0.20000000,-0.07300000
2063035,0.14700000,-0.07300000
2063036,0.09400000,-0.07650000
2063037,0.04300000,-0.08050000
2063038,-0.00750000,-0.08250000
2063039,-0.05550000,-0.08100000
2063040,-0.10250000,-0.08500000
2063041,-0.14700000,-0.09400000
2063042,-0.18850000,-0.08700000
2063043,-0.22800000,-0.07500000
2063044,-0.26450000,-0.07850000
2063045,-0.29650000,-0.08900000
2063046,-0.32650000,-0.09550000
2063047,-0.35350000,-0.09850000
2063048,-0.37600000,-0.09900000
2063049,-0.39750000,-0.09900000
2063050,-0.41400000,-0.10200000
2063051,-0.42950000,-0.09850000
2063052,-0.44200000,-0.06850000
2063053,-0.45200000,0.03850000
2063054,-0.46050000,0.26700000
2063055,-0.46600000,0.53600000
2063056,-0.47100000,0.61200000
2063057,-0.47350000,0.35750000
2063058,-0.47450000,0.02750000
2063059,-0.47500000,-0.08550000
2063060,-0.47500000,-0.05150000
2063061,-0.47350000,-0.01550000
2063062,-0.47200000,-0.01050000
2063063,-0.46750000,-0.01500000
2063064,-0.46450000,-0.01800000
2063065,-0.46050000,-0.01900000
2063066,-0.45600000,-0.01900000
2063067,-0.44950000,-0.01900000
2063068,-0.44450000,-0.01900000
2063069,-0.43950000,-0.01900000
2063070,-0.43450000,-0.01650000
2063071,-0.43050000,-0.00600000
2063072,-0.44550000,0.00400000
2063073,-0.44200000,0.01200000
2063074,-0.43950000,0.01450000
2063075,-0.43600000,0.01800000
2063076,-0.43350000,0.02600000
2063077,-0.43100000,0.03550000
2063078,-0.42450000,0.04750000
2063079,-0.41500000,0.05800000
2063080,-0.39900000,0.06700000
2063081,-0.37550000,0.07800000
2063082,-0.34350000,0.08550000
2063083,-0.30000000,0.09250000
2063084,-0.24400000,0.09450000
2063085,-0.17950000,0.08950000
2063086,-0.10550000,0.07650000
2063087,-0.02350000,0.06200000
2063088,0.06150000,0.04550000
2063089,0.14700000,0.02500000
2063090,0.22800000,0.01100000
2063091,0.30300000,-0.00500000
2063092,0.36950000,-0.02050000
2063093,0.42750000,-0.02700000
2063094,0.47400000,-0.03150000
2063095,0.51100000,-0.03700000
2063096,0.53800000,-0.04000000
2063097,0.55650000,-0.04000000
2063098,0.56650000,-0.04000000
2063099,0.57050000,-0.03850000
2063100,0.56650000,-0.03850000
2063101,0.55700000,-0.04100000
2063102,0.54200000,-0.04650000
2063103,0.52200000,-0.04800000
2063104,0.49750000,-0.04800000
2063105,0.46700000,-0.05300000
2063106,0.43250000,-0.05950000
2063107,0.39450000,-0.05950000
2063108,0.35250000,-0.05850000
2063109,0.30800000,-0.06100000
2063110,0.26000000,-0.06800000
2063111,0.20950000,-0.07150000
2063112,0.15900000,-0.06600000
2063113,0.10750000,-0.06250000
2063114,0.05550000,-0.06750000
2063115,0.00500000,-0.07000000
2063116,-0.04550000,-0.07000000
2063117,-0.09350000,-0.07350000
2063118,-0.14050000,-0.08150000
2063119,-0.18450000,-0.08500000
2063120,-0.22550000,-0.07350000
2063121,-0.26450000,-0.06500000
2063122,-0.30000000,-0.07050000
2063123,-0.33350000,-0.07350000
2063124,-0.36350000,-0.07300000
2063125,-0.39000000,-0.07850000
2063126,-0.41450000,-0.08650000
2063127,-0.43350000,-0.08350000
2063128,-0.45200000,-0.07750000
2063129,-0.46750000,-0.08250000
2063130,-0.48000000,-0.06450000
2063131,-0.49000000,0.04700000
2063132,-0.49850000,0.28700000
2063133,-0.50600000,0.56250000
2063134,-0.51200000,0.63600000
2063135,-0.51600000,0.37850000
2063136,-0.52250000,0.04600000
2063137,-0.52500000,-0.07600000
2063138,-0.52650000,-0.04600000
2063139,-0.52650000,-0.00500000
2063140,-0.52550000,0.00950000
2063141,-0.52550000,0.00500000
2063142,-0.52300000,-0.00500000
2063143,-0.52000000,-0.00950000
2063144,-0.51600000,-0.00900000
2063145,-0.51150000,-0.01000000
2063146,-0.50750000,-0.00900000
2063147,-0.50250000,-0.00550000
2063148,-0.49750000,-0.00050000
2063149,-0.49250000,0.00700000
2063150,-0.48950000,0.01250000
2063151,-0.48600000,0.01450000
2063152,-0.48350000,0.01400000
2063153,-0.48100000,0.01600000
2063154,-0.47850000,0.02550000
2063155,-0.47550000,0.04300000
2063156,-0.46950000,0.05400000
2063157,-0.45900000,0.06000000
2063158,-0.44350000,0.06950000
2063159,-0.41850000,0.08600000
2063160,-0.38500000,0.09300000
2063161,-0.34050000,0.09450000
2063162,-0.28400000,0.09500000
2063163,-0.21750000,0.09300000
2063164,-0.14350000,0.08550000
2063165,-0.06350000,0.07050000
2063166,0.01750000,0.05050000
2063167,0.09900000,0.03300000
2063168,0.17650000,0.01750000
2063169,0.24800000,-0.00150000
2063170,0.31000000,-0.02000000
2063171,0.36300000,-0.02850000
2063172,0.40650000,-0.03000000
2063173,0.43950000,-0.03350000
2063174,0.46350000,-0.03600000
2063175,0.48000000,-0.03500000
2063176,0.48900000,-0.03350000
2063177,0.48950000,-0.03650000
2063178,0.48550000,-0.03850000
2063179,0.47550000,-0.03700000
2063180,0.45900000,-0.03900000
2063181,0.43850000,-0.04400000
2063182,0.41400000,-0.04400000
2063183,0.38500000,-0.04550000
2063184,0.35150000,-0.04950000
2063185,0.31400000,-0.05350000
2063186,0.27400000,-0.05850000
2063187,0.23100000,-0.05900000
2063188,0.18400000,-0.06100000
2063189,0.13700000,-0.06600000
2063190,0.08900000,-0.06550000
2063191,0.03950000,-0.06250000
2063192,-0.00950000,-0.06300000
2063193,-0.05650000,-0.06550000
2063194,-0.10450000,-0.06450000
2063195,-0.14900000,-0.06500000
2063196,-0.19200000,-0.06800000
2063197,-0.23250000,-0.07100000
2063198,-0.27100000,-0.06450000
2063199,-0.30750000,-0.06250000
2063200,-0.34850000,-0.06300000
2063201,-0.37800000,-0.06750000
2063202,-0.40600000,-0.07300000
2063203,-0.43050000,-0.07450000
2063204,-0.45200000,-0.07700000
2063205,-0.47000000,-0.07500000
2063206,-0.48650000,-0.07300000
2063207,-0.50100000,-0.06800000
2063208,-0.51200000,-0.02750000
2063209,-0.52150000,0.11400000
2063210,-0.52900000,0.37950000
2063211,-0.53500000,0.63600000
2063212,-0.53950000,0.62550000
2063213,-0.54200000,0.30500000
2063214,-0.54400000,0.00650000
2063215,-0.54450000,-0.05500000
2063216,-0.54400000,-0.01150000
2063217,-0.54200000,0.01450000
2063218,-0.53900000,0.01800000
2063219,-0.53500000,0.01450000
2063220,-0.53150000,0.01400000
2063221,-0.52650000,0.01400000
2063222,-0.52150000,0.01400000
2063223,-0.51600000,0.01400000
2063224,-0.51250000,0.01400000
2063225,-0.50750000,0.01400000
2063226,-0.50350000,0.01750000
2063227,-0.49950000,0.02150000
2063228,-0.49700000,0.02550000
2063229,-0.49550000,0.03200000
2063230,-0.49300000,0.04650000
2063231,-0.49150000,0.05650000
2063232,-0.48950000,0.06400000
2063233,-0.48550000,0.07400000
2063234,-0.48000000,0.08250000
2063235,-0.47000000,0.09700000
2063236,-0.45200000,0.11100000
2063237,-0.42750000,0.11850000
2063238,-0.39300000,0.12550000
2063239,-0.34700000,0.13100000
2063240,-0.29100000,0.13050000
2063241,-0.22550000,0.12550000
2063242,-0.15150000,0.11350000
2063243,-0.07200000,0.10000000
2063244,0.00900000,0.08700000
2063245,0.09050000,0.06450000
2063246,0.16600000,0.04400000
2063247,0.23400000,0.03100000
2063248,0.29450000,0.02250000
2063249,0.34550000,0.01600000
2063250,0.38650000,0.01400000
2063251,0.41900000,0.01400000
2063252,0.44200000,0.01400000
2063253,0.45700000,0.01200000
2063254,0.46500000,0.01000000
2063255,0.46600000,0.00750000
2063256,0.46050000,0.01000000
2063257,0.45050000,0.01050000
2063258,0.43500000,0.00700000
2063259,0.41450000,0.00300000
2063260,0.38800000,-0.00050000
2063261,0.35750000,-0.00350000
2063262,0.32500000,-0.00550000
2063263,0.28900000,-0.00750000
2063264,0.24250000,-0.01300000
2063265,0.20100000,-0.01800000
2063266,0.15500000,-0.01900000
2063267,0.10950000,-0.01900000
2063268,0.06300000,-0.01700000
2063269,0.01600000,-0.01500000
2063270,-0.03050000,-0.01950000
2063271,-0.07650000,-0.02250000
2063272,-0.12000000,-0.02200000
2063273,-0.16250000,-0.02550000
2063274,-0.20300000,-0.03100000
2063275,-0.24050000,-0.02600000
2063276,-0.27600000,-0.01400000
2063277,-0.30950000,-0.01600000
2063278,-0.33900000,-0.02400000
2063279,-0.36600000,-0.02950000
2063280,-0.39000000,-0.03000000
2063281,-0.41300000,-0.03150000
2063282,-0.43150000,-0.03350000
2063283,-0.44800000,-0.03100000
2063284,-0.46350000,-0.02900000
2063285,-0.47700000,-0.02000000
2063286,-0.48750000,0.04350000
2063287,-0.49500000,0.23300000
2063288,-0.50300000,0.52050000
2063289,-0.50800000,0.71400000
2063290,-0.51300000,0.57800000
2063291,-0.51550000,0.21800000
2063292,-0.51700000,-0.00550000
2063293,-0.51800000,-0.01200000
2063294,-0.51600000,0.03300000
2063295,-0.51550000,0.05300000
2063296,-0.51300000,0.05600000
2063297,-0.51050000,0.05000000
2063298,-0.50700000,0.04400000
2063299,-0.50300000,0.04150000
2063300,-0.50000000,0.04350000
2063301,-0.49400000,0.04400000
2063302,-0.49050000,0.04600000
2063303,-0.48600000,0.05200000
2063304,-0.48350000,0.05500000
2063305,-0.48100000,0.05800000
2063306,-0.47850000,0.05850000
2063307,-0.47700000,0.06300000
2063308,-0.47600000,0.07400000
2063309,-0.47500000,0.08600000
2063310,-0.47500000,0.09250000
2063311,-0.47200000,0.10200000
