'sample interval','PLETH','II'
112618,-0.16150000,-0.12138189
112619,-0.16350000,-0.13725490
112620,-0.16650000,0.00093371
112621,-0.17000000,0.37161531
112622,-0.17200000,0.87768441
112623,-0.17450000,1.14752568
112624,-0.17750000,0.83006536
112625,-0.17950000,0.19701214
112626,-0.18200000,-0.19514472
112627,-0.18300000,-0.24183007
112628,-0.18500000,-0.18020542
112629,-0.18500000,-0.15686275
112630,-0.18600000,-0.16339869
112631,-0.18600000,-0.15499533
112632,-0.18700000,-0.15032680
112633,-0.18700000,-0.15686275
112634,-0.18750000,-0.15312792
112635,-0.18750000,-0.14098973
112636,-0.18950000,-0.12698413
112637,-0.18950000,-0.12044818
112638,-0.19250000,-0.12511671
112639,-0.19400000,-0.13912232
112640,-0.19400000,-0.13725490
112641,-0.19600000,-0.11111111
112642,-0.19900000,-0.10177404
112643,-0.20000000,-0.10644258
112644,-0.20450000,-0.10177404
112645,-0.20900000,-0.09617180
112646,-0.21400000,-0.08496732
112647,-0.21850000,-0.07563025
112648,-0.21850000,-0.06442577
112649,-0.21300000,-0.04295051
112650,-0.20350000,-0.02334267
112651,-0.18600000,-0.01400560
112652,-0.16000000,-0.01307190
112653,-0.12650000,-0.00840336
112654,-0.08550000,-0.00373483
112655,-0.04000000,0.00280112
112656,0.00850000,0.01867414
112657,0.05850000,0.04108310
112658,0.10800000,0.05322129
112659,0.15600000,0.05415500
112660,0.20000000,0.06442577
112661,0.24100000,0.08776844
112662,0.27700000,0.10644258
112663,0.31150000,0.09897292
112664,0.34150000,0.09803922
112665,0.36650000,0.11111111
112666,0.38850000,0.11577965
112667,0.40650000,0.11577965
112668,0.42200000,0.11858077
112669,0.43400000,0.12231559
112670,0.44250000,0.11764706
112671,0.44900000,0.10270775
112672,0.45200000,0.08123249
112673,0.45300000,0.05415500
112674,0.45300000,0.02614379
112675,0.45000000,0.00280112
112676,0.44450000,-0.01307190
112677,0.43800000,-0.01960784
112678,0.42950000,-0.01680672
112679,0.41850000,-0.01027077
112680,0.42100000,-0.00746965
112681,0.40400000,-0.00373483
112682,0.38450000,0.00186741
112683,0.36250000,0.00186741
112684,0.33800000,-0.00093371
112685,0.31200000,-0.00373483
112686,0.28500000,-0.01213819
112687,0.25650000,-0.01867414
112688,0.22850000,-0.00840336
112689,0.19950000,0.00280112
112690,0.17250000,0.00093371
112691,0.14750000,-0.01680672
112692,0.12550000,-0.02427638
112693,0.10300000,-0.02054155
112694,0.08250000,-0.02427638
112695,0.06600000,-0.03734827
112696,0.04900000,-0.05135387
112697,0.03400000,-0.05602241
112698,0.02000000,-0.05508870
112699,0.00800000,-0.04575163
112700,-0.00500000,-0.03454715
112701,-0.01700000,-0.04108310
112702,-0.02700000,-0.04481793
112703,-0.04000000,-0.03548086
112704,-0.05150000,-0.04481793
112705,-0.06250000,-0.05695612
112706,-0.07300000,-0.05602241
112707,-0.08400000,-0.05882353
112708,-0.09600000,-0.06162465
112709,-0.10700000,-0.05135387
112710,-0.11650000,-0.04108310
112711,-0.12650000,-0.03828198
112712,-0.13600000,-0.03734827
112713,-0.14450000,-0.03174603
112714,-0.15450000,-0.03454715
112715,-0.16300000,-0.03921569
112716,-0.17150000,-0.03454715
112717,-0.17950000,-0.03454715
112718,-0.18800000,-0.03267974
112719,-0.19550000,-0.03267974
112720,-0.20300000,-0.02894491
112721,-0.20950000,-0.02054155
112722,-0.21800000,-0.02054155
112723,-0.22450000,-0.01680672
112724,-0.23150000,-0.01307190
112725,-0.23650000,-0.01493931
112726,-0.24200000,-0.01867414
112727,-0.24650000,-0.01587302
112728,-0.25300000,-0.00093371
112729,-0.25600000,0.01774043
112730,-0.25950000,0.04108310
112731,-0.26250000,0.05602241
112732,-0.26500000,0.06162465
112733,-0.26500000,0.06909430
112734,-0.26700000,0.08590103
112735,-0.26900000,0.10364146
112736,-0.26800000,0.10457516
112737,-0.26900000,0.07936508
112738,-0.26900000,0.05695612
112739,-0.26800000,0.03734827
112740,-0.26900000,0.00280112
112741,-0.26800000,-0.02054155
112742,-0.26900000,-0.02801120
112743,-0.26800000,-0.03454715
112744,-0.26900000,-0.04388422
112745,-0.27000000,-0.06442577
112746,-0.27100000,-0.07563025
112747,-0.27000000,0.00840336
112748,-0.27000000,0.29505135
112749,-0.26900000,0.78151261
112750,-0.26900000,1.19514472
112751,-0.26600000,1.09056956
112752,-0.26450000,0.48926237
112753,-0.26250000,-0.04575163
112754,-0.26050000,-0.21101774
112755,-0.25850000,-0.17366947
112756,-0.25800000,-0.12138189
112757,-0.25500000,-0.09990663
112758,-0.25200000,-0.09617180
112759,-0.25150000,-0.10177404
112760,-0.24950000,-0.10550887
112761,-0.24650000,-0.10364146
112762,-0.24500000,-0.09617180
112763,-0.24300000,-0.08870215
112764,-0.24100000,-0.07936508
112765,-0.23900000,-0.07749767
112766,-0.23800000,-0.08123249
112767,-0.23550000,-0.07282913
112768,-0.23350000,-0.06255836
112769,-0.23100000,-0.07002801
112770,-0.22900000,-0.07376284
112771,-0.22700000,-0.05602241
112772,-0.22350000,-0.03548086
112773,-0.21850000,-0.03454715
112774,-0.21300000,-0.03174603
112775,-0.20500000,-0.01774043
112776,-0.19350000,-0.00746965
112777,-0.17800000,-0.00093371
112778,-0.15750000,0.00560224
112779,-0.13250000,0.01587302
112780,-0.10150000,0.03081232
112781,-0.06650000,0.05042017
112782,-0.02700000,0.07189542
112783,0.01550000,0.07749767
112784,0.06100000,0.07189542
112785,0.10500000,0.09430439
112786,0.14950000,0.12044818
112787,0.19050000,0.11858077
112788,0.22950000,0.11577965
112789,0.26400000,0.12885154
112790,0.29650000,0.15219421
112791,0.32350000,0.16619981
112792,0.34750000,0.17647059
112793,0.36800000,0.17366947
112794,0.38450000,0.17366947
112795,0.39850000,0.18860878
112796,0.40800000,0.19701214
112797,0.41800000,0.18020542
112798,0.42450000,0.15592904
112799,0.42750000,0.12605042
112800,0.42950000,0.09523810
112801,0.42950000,0.07376284
112802,0.42750000,0.05975724
112803,0.42200000,0.05415500
112804,0.41550000,0.04761905
112805,0.40600000,0.04201681
112806,0.39600000,0.04761905
112807,0.38300000,0.04948646
112808,0.26800000,0.04388422
112809,0.25100000,0.04108310
112810,0.23250000,0.04668534
112811,0.21200000,0.04388422
112812,0.19100000,0.04108310
112813,0.16650000,0.04108310
112814,0.14350000,0.03734827
112815,0.11900000,0.02707750
112816,0.09400000,0.03548086
112817,0.07100000,0.03734827
112818,0.04850000,0.02987862
112819,0.02700000,0.02894491
112820,0.00600000,0.03081232
112821,-0.01200000,0.01960784
112822,-0.03050000,0.00933707
112823,-0.04700000,0.00933707
112824,-0.06400000,0.01120448
112825,-0.07900000,0.00933707
112826,-0.09450000,0.00280112
112827,-0.10850000,-0.00373483
112828,-0.12350000,-0.00933707
112829,-0.13650000,-0.00746965
112830,-0.15150000,-0.00093371
112831,-0.16350000,0.00000000
112832,-0.17550000,0.00000000
112833,-0.18750000,-0.00560224
112834,-0.19850000,-0.00746965
112835,-0.21100000,-0.00746965
112836,-0.22100000,-0.01307190
112837,-0.23050000,-0.01120448
112838,-0.23850000,-0.00373483
112839,-0.24800000,0.00746965
112840,-0.25650000,0.00746965
112841,-0.26400000,0.00000000
112842,-0.27100000,0.00933707
112843,-0.27750000,0.01587302
112844,-0.28350000,-0.00186741
112845,-0.28900000,-0.01680672
112846,-0.29650000,-0.01027077
112847,-0.30200000,-0.00093371
112848,-0.30650000,0.00560224
112849,-0.31200000,0.00840336
112850,-0.31750000,0.00280112
112851,-0.32250000,0.00000000
112852,-0.32700000,0.00186741
112853,-0.33050000,-0.00280112
112854,-0.33450000,0.00560224
112855,-0.33800000,0.03267974
112856,-0.34200000,0.04761905
112857,-0.34550000,0.05135387
112858,-0.34750000,0.06909430
112859,-0.35050000,0.08123249
112860,-0.35200000,0.08216620
112861,-0.35600000,0.08590103
112862,-0.35700000,0.09803922
112863,-0.35750000,0.10830999
112864,-0.35850000,0.10830999
112865,-0.35950000,0.10364146
112866,-0.35950000,0.08309991
112867,-0.36050000,0.06629318
112868,-0.36050000,0.04388422
112869,-0.36050000,0.00933707
112870,-0.36050000,-0.02521008
112871,-0.35950000,-0.04481793
112872,-0.49750000,-0.04855275
112873,-0.49750000,-0.05228758
112874,-0.49600000,-0.06816060
112875,-0.49500000,-0.01587302
112876,-0.49350000,0.22035481
112877,-0.49200000,0.66479925
112878,-0.49100000,1.13445378
112879,-0.48950000,1.17366947
112880,-0.48700000,0.60597572
112881,-0.48600000,-0.02334267
112882,-0.48600000,-0.24276377
112883,-0.48300000,-0.18580766
112884,-0.48050000,-0.11484594
112885,-0.47950000,-0.10084034
112886,-0.47400000,-0.10270775
112887,-0.47150000,-0.10270775
112888,-0.46650000,-0.10644258
112889,-0.46250000,-0.11951447
112890,-0.45850000,-0.12605042
112891,-0.45500000,-0.11017740
112892,-0.45350000,-0.09243697
112893,-0.44850000,-0.08963585
112894,-0.44600000,-0.09897292
112895,-0.44200000,-0.10737628
112896,-0.44050000,-0.09337068
112897,-0.43800000,-0.07656396
112898,-0.43550000,-0.07749767
112899,-0.43300000,-0.07843137
112900,-0.42900000,-0.07096172
112901,-0.42400000,-0.06255836
112902,-0.41900000,-0.05135387
112903,-0.40700000,-0.03828198
112904,-0.39050000,-0.03174603
112905,-0.37000000,-0.03361345
112906,-0.34000000,-0.03174603
112907,-0.30550000,-0.01680672
112908,-0.26400000,0.00560224
112909,-0.21650000,0.02614379
112910,-0.16200000,0.03361345
112911,-0.10300000,0.04668534
112912,-0.04350000,0.05695612
112913,0.01550000,0.06442577
112914,0.07350000,0.08683473
112915,0.12900000,0.10457516
112916,0.17950000,0.10830999
112917,0.22450000,0.10270775
112918,0.26450000,0.11204482
112919,0.29900000,0.12978525
112920,0.32750000,0.13632120
112921,0.35200000,0.13912232
112922,0.37250000,0.14659197
112923,0.38950000,0.14845938
112924,0.40100000,0.14285714
112925,0.41000000,0.13165266
112926,0.41800000,0.11858077
112927,0.41900000,0.09617180
112928,0.42050000,0.07656396
112929,0.41900000,0.05415500
112930,0.41550000,0.02614379
112931,0.40600000,0.00653595
112932,0.39600000,0.00466853
112933,0.38300000,0.00466853
112934,0.36750000,0.00000000
112935,0.34950000,-0.00093371
112936,0.33750000,-0.00653595
112937,0.31300000,-0.00933707
112938,0.28500000,0.00093371
112939,0.25500000,0.00933707
112940,0.22150000,0.00280112
112941,0.18400000,-0.01307190
112942,0.14800000,-0.01867414
112943,0.11200000,-0.01400560
112944,0.07600000,-0.01400560
112945,0.03850000,-0.01960784
112946,0.00650000,-0.02054155
112947,-0.02700000,-0.02054155
112948,-0.05450000,-0.01680672
112949,-0.08150000,-0.01307190
112950,-0.10600000,-0.01867414
112951,-0.12750000,-0.03548086
112952,-0.14600000,-0.04481793
112953,-0.16400000,-0.04201681
112954,-0.17800000,-0.04108310
112955,-0.19350000,-0.04668534
112956,-0.20650000,-0.04201681
112957,-0.21950000,-0.03828198
112958,-0.23200000,-0.04014939
112959,-0.24500000,-0.03548086
112960,-0.25650000,-0.04668534
112961,-0.26550000,-0.05135387
112962,-0.27850000,-0.03828198
112963,-0.28750000,-0.04108310
112964,-0.29800000,-0.05415500
112965,-0.30800000,-0.04575163
112966,-0.31850000,-0.04388422
112967,-0.32750000,-0.04855275
112968,-0.33800000,-0.04481793
112969,-0.34800000,-0.03828198
112970,-0.35600000,-0.03174603
112971,-0.36600000,-0.03361345
112972,-0.37800000,-0.03548086
112973,-0.38800000,-0.03267974
112974,-0.39950000,-0.03641457
112975,-0.40900000,-0.04201681
112976,-0.41900000,-0.03828198
112977,-0.42800000,-0.03734827
112978,-0.43850000,-0.03921569
112979,-0.44750000,-0.04108310
112980,-0.45400000,-0.03734827
112981,-0.46300000,-0.03454715
112982,-0.46950000,-0.03548086
112983,-0.47700000,-0.03174603
112984,-0.48200000,-0.02240896
112985,-0.48750000,-0.00093371
112986,-0.49400000,0.02054155
112987,-0.49900000,0.02707750
112988,-0.50400000,0.02614379
112989,-0.50800000,0.03921569
112990,-0.51300000,0.05975724
112991,-0.51450000,0.07749767
112992,-0.51700000,0.08309991
112993,-0.51950000,0.06349206
112994,-0.51950000,0.03174603
112995,-0.51950000,0.01027077
112996,-0.51950000,-0.01680672
112997,-0.51600000,-0.05322129
112998,-0.51300000,-0.06722689
112999,-0.51300000,-0.06255836
113000,-0.52750000,-0.06909430
113001,-0.52450000,-0.10550887
113002,-0.52350000,-0.12791783
113003,-0.52200000,-0.03921569
113004,-0.52050000,0.23996265
113005,-0.52200000,0.70494865
113006,-0.52050000,1.11858077
113007,-0.51950000,1.02614379
113008,-0.51800000,0.42390289
113009,-0.51800000,-0.11111111
113010,-0.51800000,-0.25303455
113011,-0.51550000,-0.19514472
113012,-0.51250000,-0.14379085
113013,-0.51400000,-0.12698413
113014,-0.51150000,-0.12324930
113015,-0.51000000,-0.12698413
113016,-0.51000000,-0.14005602
113017,-0.51000000,-0.15686275
113018,-0.51150000,-0.15219421
113019,-0.51250000,-0.13445378
113020,-0.51400000,-0.11951447
113021,-0.51250000,-0.10364146
113022,-0.51250000,-0.10644258
113023,-0.51000000,-0.11297852
113024,-0.50600000,-0.10644258
113025,-0.50050000,-0.10270775
113026,-0.49550000,-0.10644258
113027,-0.48600000,-0.11204482
113028,-0.47650000,-0.10644258
113029,-0.46600000,-0.08590103
113030,-0.45400000,-0.06442577
113031,-0.43800000,-0.04481793
113032,-0.41950000,-0.03454715
113033,-0.39300000,-0.03828198
113034,-0.36350000,-0.03734827
113035,-0.32200000,-0.02427638
113036,-0.27550000,-0.01400560
113037,-0.21950000,-0.00373483
113038,-0.15850000,0.01213819
113039,-0.09200000,0.03267974
113040,-0.02250000,0.05135387
113041,0.04650000,0.05975724
113042,0.11600000,0.06069094
113043,0.18000000,0.05975724
113044,0.24100000,0.06162465
113045,0.29600000,0.07189542
113046,0.34650000,0.08496732
113047,0.39050000,0.09150327
113048,0.42750000,0.10550887
113049,0.45950000,0.12885154
113050,0.48650000,0.15126050
113051,0.50650000,0.15499533
113052,0.52350000,0.13632120
113053,0.53700000,0.10644258
113054,0.54650000,0.08123249
113055,0.55300000,0.06816060
113056,0.55550000,0.06349206
113057,0.55550000,0.04388422
113058,0.55050000,0.01307190
113059,0.54650000,-0.00933707
113060,0.53700000,-0.01027077
113061,0.52500000,0.00000000
113062,0.51050000,0.00000000
113063,0.49300000,-0.00466853
113064,0.48900000,-0.00280112
113065,0.46500000,0.00000000
113066,0.43550000,0.00000000
113067,0.40750000,0.00000000
113068,0.37300000,0.00000000
113069,0.33850000,-0.00560224
113070,0.30250000,-0.00653595
113071,0.26650000,-0.00466853
113072,0.23050000,-0.01027077
113073,0.19450000,-0.01400560
113074,0.16150000,-0.00746965
113075,0.13050000,-0.01400560
113076,0.10250000,-0.03081232
113077,0.07450000,-0.03548086
113078,0.05350000,-0.03548086
113079,0.03100000,-0.03174603
113080,0.01100000,-0.02147526
113081,-0.00900000,-0.02054155
113082,-0.02800000,-0.02801120
113083,-0.04500000,-0.03454715
113084,-0.06400000,-0.04108310
113085,-0.08000000,-0.04388422
113086,-0.09700000,-0.04481793
113087,-0.11200000,-0.05508870
113088,-0.12750000,-0.06069094
113089,-0.14250000,-0.05228758
113090,-0.15700000,-0.04108310
113091,-0.17050000,-0.04108310
113092,-0.18650000,-0.04108310
113093,-0.19950000,-0.04388422
113094,-0.21450000,-0.04855275
113095,-0.22900000,-0.05135387
113096,-0.24250000,-0.05135387
113097,-0.25550000,-0.04201681
113098,-0.26900000,-0.04388422
113099,-0.28100000,-0.04855275
113100,-0.29300000,-0.03921569
113101,-0.30500000,-0.03454715
113102,-0.31400000,-0.03921569
113103,-0.32600000,-0.05042017
113104,-0.33400000,-0.05228758
113105,-0.34350000,-0.03454715
113106,-0.35000000,-0.02147526
113107,-0.35800000,-0.02054155
113108,-0.36500000,-0.02707750
113109,-0.37150000,-0.02427638
113110,-0.37550000,-0.02054155
113111,-0.38350000,-0.02054155
113112,-0.38750000,-0.01680672
113113,-0.39400000,0.00093371
113114,-0.39800000,0.02614379
113115,-0.40350000,0.04388422
113116,-0.40750000,0.05695612
113117,-0.41150000,0.07002801
113118,-0.41550000,0.07096172
113119,-0.41800000,0.06442577
113120,-0.42100000,0.06629318
113121,-0.42350000,0.07189542
113122,-0.42500000,0.05415500
113123,-0.42600000,0.01307190
113124,-0.42900000,-0.03641457
113125,-0.43000000,-0.07002801
113126,-0.43000000,-0.07376284
113127,-0.43000000,-0.06069094
113128,-0.43650000,-0.06349206
113129,-0.43550000,-0.09990663
113130,-0.43250000,-0.10084034
113131,-0.43150000,0.04201681
113132,-0.43000000,0.41456583
113133,-0.42600000,0.92436975
113134,-0.42300000,1.18674136
113135,-0.42050000,0.84033613
113136,-0.41800000,0.19327731
113137,-0.41500000,-0.17553688
113138,-0.41100000,-0.20448179
113139,-0.41100000,-0.14379085
113140,-0.40850000,-0.12978525
113141,-0.40850000,-0.13818861
113142,-0.40450000,-0.13818861
113143,-0.40300000,-0.12978525
113144,-0.40150000,-0.13071895
113145,-0.40050000,-0.13725490
113146,-0.39900000,-0.13818861
113147,-0.39500000,-0.12605042
113148,-0.39350000,-0.10830999
113149,-0.38800000,-0.09897292
113150,-0.38700000,-0.09430439
113151,-0.38000000,-0.08776844
113152,-0.37600000,-0.08123249
113153,-0.37200000,-0.08309991
113154,-0.36800000,-0.09056956
113155,-0.36250000,-0.09897292
113156,-0.35600000,-0.09430439
113157,-0.34900000,-0.07189542
113158,-0.33850000,-0.04668534
113159,-0.32600000,-0.03174603
113160,-0.30750000,-0.02614379
113161,-0.28450000,-0.02147526
113162,-0.25350000,-0.00653595
113163,-0.21450000,0.01400560
113164,-0.16700000,0.01213819
113165,-0.11450000,0.00466853
113166,-0.05550000,0.01867414
113167,0.00800000,0.04388422
113168,0.07400000,0.05695612
113169,0.13900000,0.07096172
113170,0.20200000,0.08870215
113171,0.26300000,0.09617180
113172,0.31650000,0.09523810
113173,0.36800000,0.10550887
113174,0.41250000,0.12605042
113175,0.45300000,0.14472456
113176,0.48650000,0.15032680
113177,0.51500000,0.14845938
113178,0.53900000,0.14005602
113179,0.55950000,0.14005602
113180,0.57550000,0.14752568
113181,0.58750000,0.13538749
113182,0.59700000,0.10924370
113183,0.60500000,0.09430439
113184,0.60650000,0.08403361
113185,0.60500000,0.05228758
113186,0.60250000,0.02427638
113187,0.59550000,0.01960784
113188,0.58500000,0.02521008
113189,0.57000000,0.02054155
113190,0.55400000,0.02054155
113191,0.53100000,0.02614379
113192,0.48800000,0.02614379
113193,0.46100000,0.02614379
113194,0.42700000,0.02614379
113195,0.38950000,0.02894491
113196,0.35200000,0.03361345
113197,0.31150000,0.03267974
113198,0.27100000,0.02334267
113199,0.22900000,0.00933707
113200,0.18850000,0.00560224
113201,0.15100000,0.01493931
113202,0.11600000,0.02054155
113203,0.08200000,0.01960784
113204,0.05400000,0.01027077
113205,0.02700000,0.00186741
113206,0.00400000,-0.00093371
113207,-0.01600000,-0.00280112
113208,-0.03500000,-0.00653595
113209,-0.05250000,-0.00466853
113210,-0.06600000,-0.00373483
113211,-0.08100000,-0.00373483
113212,-0.09300000,-0.00560224
113213,-0.10650000,-0.00746965
113214,-0.12150000,-0.00466853
113215,-0.13450000,-0.00653595
113216,-0.14800000,-0.01307190
113217,-0.16300000,-0.01400560
113218,-0.17650000,-0.01307190
113219,-0.19000000,-0.00840336
113220,-0.20200000,-0.00746965
113221,-0.21550000,-0.00746965
113222,-0.22750000,-0.00746965
113223,-0.24000000,-0.00746965
113224,-0.25050000,-0.00653595
113225,-0.26150000,-0.00093371
113226,-0.27100000,-0.00560224
113227,-0.28050000,-0.01307190
113228,-0.28950000,-0.00373483
113229,-0.29900000,0.00560224
113230,-0.30700000,0.00560224
113231,-0.31400000,0.00840336
113232,-0.32050000,0.01307190
113233,-0.32600000,0.00933707
113234,-0.33000000,0.00000000
113235,-0.33400000,0.00280112
113236,-0.33800000,0.00186741
113237,-0.34250000,-0.00653595
113238,-0.34650000,-0.00093371
113239,-0.34750000,0.01027077
113240,-0.35050000,0.02240896
113241,-0.35600000,0.03734827
113242,-0.35700000,0.05695612
113243,-0.36000000,0.07936508
113244,-0.36100000,0.08870215
113245,-0.36400000,0.10177404
113246,-0.36650000,0.12418301
113247,-0.36650000,0.12698413
113248,-0.36650000,0.11764706
113249,-0.36800000,0.10270775
113250,-0.36800000,0.07656396
113251,-0.36800000,0.03828198
113252,-0.36800000,0.00933707
113253,-0.36650000,-0.00653595
113254,-0.36500000,-0.02521008
113255,-0.36500000,-0.03267974
113256,-0.36500000,-0.03361345
113257,-0.36350000,-0.05602241
113258,-0.36250000,-0.05882353
113259,-0.35950000,0.08683473
113260,-0.35950000,0.44911298
113261,-0.35850000,0.95144725
113262,-0.35700000,1.26890756
113263,-0.35550000,0.98879552
113264,-0.35550000,0.30905696
113265,-0.35400000,-0.13538749
113266,-0.35000000,-0.19514472
113267,-0.34900000,-0.12511671
113268,-0.34450000,-0.08683473
113269,-0.33950000,-0.08123249
113270,-0.33650000,-0.07189542
113271,-0.33100000,-0.06255836
113272,-0.32700000,-0.06816060
113273,-0.32300000,-0.07749767
113274,-0.31900000,-0.08496732
113275,-0.31500000,-0.08216620
113276,-0.31100000,-0.06629318
113277,-0.30800000,-0.05508870
113278,-0.30300000,-0.05508870
113279,-0.30150000,-0.05508870
113280,-0.29750000,-0.04295051
113281,-0.29450000,-0.03454715
113282,-0.29050000,-0.04948646
113283,-0.28650000,-0.05228758
113284,-0.28000000,-0.03828198
113285,-0.27200000,-0.02707750
113286,-0.26250000,-0.00746965
113287,-0.24750000,0.00840336
113288,-0.22850000,0.01400560
113289,-0.20150000,0.01587302
113290,-0.16750000,0.02334267
113291,-0.12600000,0.04014939
113292,-0.07700000,0.05042017
113293,-0.02450000,0.04761905
113294,0.03500000,0.05695612
113295,0.09450000,0.07936508
113296,0.15800000,0.10270775
113297,0.21600000,0.12418301
113298,0.27150000,0.12978525
113299,0.32300000,0.12885154
113300,0.37000000,0.13818861
113301,0.41100000,0.15312792
113302,0.44750000,0.16806723
113303,0.47700000,0.16993464
113304,0.50150000,0.17366947
113305,0.52300000,0.18674136
113306,0.53900000,0.20634921
113307,0.55000000,0.21101774
113308,0.56100000,0.20074697
113309,0.56600000,0.18020542
113310,0.56750000,0.15592904
113311,0.56750000,0.12791783
113312,0.56500000,0.09897292
113313,0.56100000,0.07749767
113314,0.55400000,0.05602241
113315,0.54300000,0.04761905
113316,0.53100000,0.05882353
113317,0.51600000,0.06349206
113318,0.49850000,0.05695612
113319,0.47700000,0.05322129
113320,0.42600000,0.05135387
113321,0.39600000,0.05322129
113322,0.36500000,0.04761905
113323,0.33000000,0.04388422
113324,0.29350000,0.05042017
113325,0.25300000,0.05322129
113326,0.21100000,0.05042017
113327,0.17150000,0.04388422
113328,0.13100000,0.05415500
113329,0.09350000,0.06069094
113330,0.05700000,0.05042017
113331,0.02300000,0.02521008
113332,-0.00550000,0.00373483
113333,-0.03350000,0.00653595
113334,-0.05950000,0.01587302
113335,-0.08100000,0.01307190
113336,-0.10150000,0.00653595
113337,-0.12000000,0.00746965
113338,-0.13800000,0.00653595
113339,-0.15400000,0.00280112
113340,-0.16750000,0.00466853
113341,-0.18350000,-0.00093371
113342,-0.19700000,-0.01680672
113343,-0.21200000,-0.02054155
113344,-0.22700000,-0.01774043
113345,-0.24050000,-0.01774043
113346,-0.25400000,-0.01400560
113347,-0.26900000,-0.00746965
113348,-0.28250000,-0.00746965
113349,-0.29600000,-0.01027077
113350,-0.30800000,-0.01400560
113351,-0.32000000,-0.00093371
113352,-0.33350000,0.00840336
113353,-0.34600000,-0.00933707
113354,-0.35950000,-0.02801120
113355,-0.37000000,-0.02147526
113356,-0.38100000,-0.01960784
113357,-0.39050000,-0.01400560
113358,-0.40150000,-0.00466853
113359,-0.41200000,0.00280112
113360,-0.42150000,0.00186741
113361,-0.42950000,-0.00746965
