'sample interval','PLETH','I'
112608,-0.37900000,-0.01658641
112609,-0.38400000,-0.00481541
112610,-0.38400000,0.00107009
112611,-0.38400000,0.00107009
112612,-0.38150000,0.00107009
112613,-0.37200000,0.01819155
112614,-0.34950000,0.02675227
112615,-0.32250000,0.05350455
112616,-0.28050000,0.06527555
112617,-0.22900000,0.08881755
112618,-0.16750000,0.10914928
112619,-0.09100000,0.11824505
112620,-0.00750000,0.12092028
112621,0.08100000,0.11824505
112622,0.16950000,0.09737828
112623,0.25600000,0.08293205
112624,0.33200000,0.05939005
112625,0.40100000,0.02996255
112626,0.46250000,0.00374532
112627,0.51200000,-0.00160514
112628,0.54600000,-0.01926164
112629,0.57100000,-0.02835741
112630,0.58050000,-0.04012841
112631,0.57800000,-0.04868914
112632,0.56600000,-0.04601391
112633,0.54400000,-0.04601391
112634,0.51200000,-0.04601391
112635,0.47500000,-0.04280364
112636,0.43300000,-0.03424291
112637,0.38400000,-0.03424291
112638,0.32700000,-0.03103264
112639,0.27300000,-0.02514714
112640,0.21650000,-0.02247191
112641,0.15750000,-0.02514714
112642,0.09600000,-0.02247191
112643,0.03700000,-0.02247191
112644,-0.02200000,-0.02247191
112645,-0.07650000,-0.02247191
112646,-0.13300000,-0.02247191
112647,-0.18700000,-0.02247191
112648,-0.23650000,-0.02247191
112649,-0.28050000,-0.02835741
112650,-0.32000000,-0.02247191
112651,-0.35700000,-0.02514714
112652,-0.39150000,-0.02514714
112653,-0.41600000,-0.03103264
112654,-0.43800000,-0.03691814
112655,-0.45300000,-0.03103264
112656,-0.46750000,-0.02247191
112657,-0.47500000,-0.02247191
112658,-0.47500000,-0.02514714
112659,-0.47750000,-0.02514714
112660,-0.47250000,-0.00749064
112661,-0.46500000,0.00107009
112662,-0.45550000,-0.00481541
112663,-0.44300000,-0.02247191
112664,-0.43100000,-0.04012841
112665,-0.41850000,-0.04280364
112666,-0.40350000,-0.05189941
112667,-0.39150000,-0.04868914
112668,-0.37900000,-0.04868914
112669,-0.36200000,-0.05189941
112670,-0.35200000,-0.08400214
112671,-0.34450000,-0.06634564
112672,-0.33250000,0.04440877
112673,-0.33000000,0.22632424
112674,-0.32500000,0.41144997
112675,-0.32000000,0.54307116
112676,-0.31750000,0.37613697
112677,-0.31750000,0.08560728
112678,-0.31750000,-0.00481541
112679,-0.32250000,0.00107009
112680,-0.32750000,-0.02514714
112681,-0.33000000,-0.04601391
112682,-0.33250000,-0.05778491
112683,-0.33700000,-0.06046014
112684,-0.34150000,-0.06367041
112685,-0.34900000,-0.05778491
112686,-0.35600000,-0.05778491
112687,-0.35850000,-0.05778491
112688,-0.36550000,-0.05457464
112689,-0.37050000,-0.05457464
112690,-0.37750000,-0.05457464
112691,-0.38250000,-0.04280364
112692,-0.39200000,-0.03424291
112693,-0.39450000,-0.03103264
112694,-0.39950000,-0.02247191
112695,-0.40650000,-0.02247191
112696,-0.40900000,-0.01337614
112697,-0.41150000,-0.00749064
112698,-0.40900000,0.00107009
112699,-0.39950000,0.00107009
112700,-0.38250000,0.00642055
112701,-0.36100000,0.02407705
112702,-0.32250000,0.04173355
112703,-0.27900000,0.05617978
112704,-0.21900000,0.07972178
112705,-0.15400000,0.09470305
112706,-0.07200000,0.10647405
112707,0.01000000,0.10326378
112708,0.09650000,0.09149278
112709,0.18300000,0.07704655
112710,0.26250000,0.06206528
112711,0.33700000,0.02996255
112712,0.39950000,0.00963082
112713,0.45250000,-0.00160514
112714,0.49350000,-0.01926164
112715,0.52250000,-0.02835741
112716,0.53900000,-0.03691814
112717,0.53900000,-0.04601391
112718,0.53450000,-0.05778491
112719,0.52000000,-0.04601391
112720,0.49350000,-0.05457464
112721,0.45950000,-0.04601391
112722,0.42100000,-0.04601391
112723,0.37300000,-0.03424291
112724,0.32750000,-0.03103264
112725,0.27200000,-0.02247191
112726,0.21650000,-0.02514714
112727,0.16150000,-0.02247191
112728,0.10350000,-0.02247191
112729,0.04600000,-0.02247191
112730,-0.00950000,-0.02247191
112731,-0.06700000,-0.01926164
112732,-0.12250000,-0.02247191
112733,-0.17300000,-0.02247191
112734,-0.22600000,-0.02247191
112735,-0.27200000,-0.02835741
112736,-0.31500000,-0.02835741
112737,-0.35600000,-0.02514714
112738,-0.38950000,-0.02835741
112739,-0.42100000,-0.03424291
112740,-0.45000000,-0.04012841
112741,-0.46900000,-0.03103264
112742,-0.49050000,-0.02247191
112743,-0.50050000,-0.02247191
112744,-0.51000000,-0.02514714
112745,-0.51500000,-0.03103264
112746,-0.51500000,-0.01926164
112747,-0.51250000,-0.00481541
112748,-0.51650000,-0.00160514
112749,-0.50950000,-0.01926164
112750,-0.49750000,-0.02835741
112751,-0.48300000,-0.04280364
112752,-0.47350000,-0.04601391
112753,-0.45700000,-0.03424291
112754,-0.44500000,-0.03424291
112755,-0.43300000,-0.04280364
112756,-0.42100000,-0.06634564
112757,-0.40900000,-0.07811664
112758,-0.39950000,-0.00160514
112759,-0.39250000,0.15890851
112760,-0.38500000,0.34670947
112761,-0.38250000,0.51096843
112762,-0.37800000,0.45799893
112763,-0.37550000,0.17977528
112764,-0.37300000,0.00642055
112765,-0.37550000,0.00107009
112766,-0.37800000,-0.01070091
112767,-0.37800000,-0.03691814
112768,-0.37800000,-0.05457464
112769,-0.38050000,-0.05778491
112770,-0.38500000,-0.06367041
112771,-0.39000000,-0.05778491
112772,-0.39450000,-0.05778491
112773,-0.39450000,-0.05778491
112774,-0.40200000,-0.05457464
112775,-0.40650000,-0.04868914
112776,-0.41600000,-0.04601391
112777,-0.42100000,-0.03424291
112778,-0.42550000,-0.03424291
112779,-0.43300000,-0.02247191
112780,-0.43750000,-0.02247191
112781,-0.44250000,-0.02247191
112782,-0.44750000,-0.01658641
112783,-0.44950000,-0.00481541
112784,-0.45450000,0.00107009
112785,-0.44750000,0.00107009
112786,-0.43750000,0.00909577
112787,-0.42100000,0.02407705
112788,-0.39450000,0.04173355
112789,-0.35400000,0.06206528
112790,-0.30400000,0.07972178
112791,-0.24150000,0.10058855
112792,-0.17250000,0.11824505
112793,-0.09350000,0.11824505
112794,-0.01200000,0.11235955
112795,0.07150000,0.09737828
112796,0.15500000,0.07704655
112797,0.23400000,0.05617978
112798,0.30350000,0.02407705
112799,0.36100000,0.00107009
112800,0.40600000,-0.01337614
112801,0.44200000,-0.02514714
112802,0.46350000,-0.03103264
112803,0.47800000,-0.04868914
112804,0.47550000,-0.04601391
112805,0.46350000,-0.05778491
112806,0.44200000,-0.05778491
112807,0.41350000,-0.05778491
112808,0.37750000,-0.04601391
112809,0.33450000,-0.04280364
112810,0.28900000,-0.04601391
112811,0.23650000,-0.04012841
112812,0.18400000,-0.03103264
112813,0.12650000,-0.02514714
112814,0.07150000,-0.02835741
112815,0.01150000,-0.02514714
112816,-0.04300000,-0.02514714
112817,-0.10050000,-0.02247191
112818,-0.15550000,-0.02514714
112819,-0.20600000,-0.02514714
112820,-0.25850000,-0.03103264
112821,-0.30400000,-0.03424291
112822,-0.34700000,-0.03691814
112823,-0.38500000,-0.03103264
112824,-0.42350000,-0.03424291
112825,-0.45450000,-0.03691814
112826,-0.48050000,-0.03424291
112827,-0.50000000,-0.03691814
112828,-0.51400000,-0.04012841
112829,-0.52600000,-0.02514714
112830,-0.53350000,-0.02247191
112831,-0.53550000,-0.02247191
112832,-0.53100000,-0.02247191
112833,-0.52600000,-0.02247191
112834,-0.51650000,-0.01337614
112835,-0.50700000,0.00107009
112836,-0.49500000,0.00107009
112837,-0.48300000,-0.01337614
112838,-0.46650000,-0.03103264
112839,-0.45200000,-0.03691814
112840,-0.43750000,-0.03103264
112841,-0.42350000,-0.03424291
112842,-0.41150000,-0.02835741
112843,-0.39700000,-0.04601391
112844,-0.39000000,-0.07223114
112845,-0.38050000,-0.06046014
112846,-0.37300000,0.03852327
112847,-0.37100000,0.21776351
112848,-0.36600000,0.40823970
112849,-0.36350000,0.54039593
112850,-0.36350000,0.39967897
112851,-0.36100000,0.11182451
112852,-0.36600000,-0.00749064
112853,-0.36600000,0.00107009
112854,-0.37100000,-0.01658641
112855,-0.37300000,-0.04601391
112856,-0.38050000,-0.05778491
112857,-0.38250000,-0.05778491
112858,-0.38750000,-0.06046014
112859,-0.39000000,-0.05778491
112860,-0.39950000,-0.05778491
112861,-0.40200000,-0.05778491
112862,-0.40900000,-0.05778491
112863,-0.41400000,-0.05457464
112864,-0.41600000,-0.04601391
112865,-0.42550000,-0.04280364
112866,-0.43050000,-0.03424291
112867,-0.43550000,-0.03103264
112868,-0.43750000,-0.02514714
112869,-0.44250000,-0.02247191
112870,-0.44750000,-0.01658641
112871,-0.44750000,-0.00481541
112872,-0.44750000,0.00107009
112873,-0.44250000,0.00107009
112874,-0.43050000,0.01498127
112875,-0.41150000,0.03263777
112876,-0.38450000,0.05350455
112877,-0.34400000,0.07704655
112878,-0.29650000,0.09470305
112879,-0.23150000,0.11824505
112880,-0.16250000,0.13001605
112881,-0.08600000,0.13857678
112882,-0.00200000,0.12413055
112883,0.07900000,0.11503478
112884,0.16250000,0.09149278
112885,0.23900000,0.06527555
112886,0.30600000,0.03263777
112887,0.36350000,0.00374532
112888,0.40650000,-0.01070091
112889,0.44250000,-0.02247191
112890,0.46400000,-0.04012841
112891,0.47100000,-0.04280364
112892,0.46850000,-0.05457464
112893,0.45700000,-0.05778491
112894,0.43300000,-0.05457464
112895,0.40200000,-0.05778491
112896,0.36350000,-0.04868914
112897,0.32050000,-0.04601391
112898,0.27050000,-0.03691814
112899,0.22000000,-0.03424291
112900,0.16250000,-0.02514714
112901,0.10800000,-0.02247191
112902,0.05050000,-0.02247191
112903,-0.00950000,-0.02247191
112904,-0.06700000,-0.02247191
112905,-0.12400000,-0.02247191
112906,-0.17900000,-0.02247191
112907,-0.22950000,-0.02247191
112908,-0.27950000,-0.02835741
112909,-0.32500000,-0.02835741
112910,-0.36800000,-0.03103264
112911,-0.40400000,-0.03424291
112912,-0.43750000,-0.02835741
112913,-0.46350000,-0.03103264
112914,-0.48500000,-0.03424291
112915,-0.50650000,-0.04280364
112916,-0.51600000,-0.04012841
112917,-0.52800000,-0.03103264
112918,-0.53300000,-0.02247191
112919,-0.52800000,-0.02247191
112920,-0.52350000,-0.02514714
112921,-0.51600000,-0.02514714
112922,-0.50400000,-0.00749064
112923,-0.48750000,0.00107009
112924,-0.47100000,-0.01070091
112925,-0.45400000,-0.02514714
112926,-0.43750000,-0.04868914
112927,-0.42550000,-0.04868914
112928,-0.40850000,-0.05189941
112929,-0.39450000,-0.05189941
112930,-0.38250000,-0.05457464
112931,-0.36800000,-0.06367041
112932,-0.36100000,-0.08400214
112933,-0.35100000,-0.03103264
112934,-0.34650000,0.11503478
112935,-0.33700000,0.31460674
112936,-0.33700000,0.49919743
112937,-0.33200000,0.51952916
112938,-0.33200000,0.24719101
112939,-0.33200000,0.00963082
112940,-0.33100000,-0.01337614
112941,-0.33600000,-0.01337614
112942,-0.34050000,-0.03691814
112943,-0.34050000,-0.05778491
112944,-0.34800000,-0.06367041
112945,-0.35500000,-0.06634564
112946,-0.35750000,-0.06955591
112947,-0.36700000,-0.06367041
112948,-0.36950000,-0.06046014
112949,-0.37900000,-0.05778491
112950,-0.38150000,-0.05778491
112951,-0.39150000,-0.05778491
112952,-0.39350000,-0.04868914
112953,-0.39850000,-0.04601391
112954,-0.40350000,-0.03424291
112955,-0.41050000,-0.03103264
112956,-0.41550000,-0.02247191
112957,-0.41800000,-0.01926164
112958,-0.42050000,-0.01070091
112959,-0.42500000,0.00107009
112960,-0.41800000,0.00107009
112961,-0.41300000,0.00374532
112962,-0.39600000,0.02086677
112963,-0.37200000,0.03263777
112964,-0.34300000,0.05939005
112965,-0.29450000,0.07972178
112966,-0.24150000,0.10326378
112967,-0.17400000,0.11824505
112968,-0.09900000,0.13001605
112969,-0.01700000,0.12680578
112970,0.06750000,0.11824505
112971,0.15200000,0.10058855
112972,0.23150000,0.07116105
112973,0.30900000,0.04440877
112974,0.37150000,0.00963082
112975,0.42450000,-0.00160514
112976,0.46800000,-0.02514714
112977,0.49700000,-0.03691814
112978,0.51400000,-0.05189941
112979,0.51650000,-0.05457464
112980,0.51150000,-0.05778491
112981,0.49450000,-0.05778491
112982,0.47300000,-0.05778491
112983,0.43900000,-0.05778491
112984,0.39800000,-0.05457464
112985,0.35450000,-0.04601391
112986,0.30400000,-0.04601391
112987,0.24850000,-0.03424291
112988,0.19300000,-0.03103264
112989,0.13500000,-0.03103264
112990,0.07450000,-0.02835741
112991,0.01450000,-0.02835741
112992,-0.04350000,-0.02247191
112993,-0.09900000,-0.02514714
112994,-0.15450000,-0.03424291
112995,-0.20550000,-0.03424291
112996,-0.25850000,-0.03103264
112997,-0.30200000,-0.03424291
112998,-0.34300000,-0.04012841
112999,-0.38400000,-0.04012841
113000,-0.41550000,-0.03691814
113001,-0.43950000,-0.04280364
113002,-0.46350000,-0.04868914
113003,-0.48050000,-0.04280364
113004,-0.48650000,-0.03103264
113005,-0.49650000,-0.02247191
113006,-0.49650000,-0.03103264
113007,-0.49400000,-0.02835741
113008,-0.48900000,-0.01070091
113009,-0.48200000,0.00107009
113010,-0.47200000,-0.01070091
113011,-0.45500000,-0.03691814
113012,-0.44050000,-0.05189941
113013,-0.42600000,-0.05778491
113014,-0.41150000,-0.05189941
113015,-0.39450000,-0.05457464
113016,-0.37750000,-0.05457464
113017,-0.36550000,-0.06367041
113018,-0.35350000,-0.09577314
113019,-0.34350000,-0.06634564
113020,-0.33150000,0.05350455
113021,-0.32450000,0.25307651
113022,-0.31950000,0.43766720
113023,-0.31700000,0.55805243
113024,-0.31250000,0.35580524
113025,-0.31250000,0.06206528
113026,-0.31250000,-0.02247191
113027,-0.31450000,-0.01926164
113028,-0.31450000,-0.03424291
113029,-0.32200000,-0.05778491
113030,-0.32700000,-0.06634564
113031,-0.33150000,-0.06955591
113032,-0.33400000,-0.07544141
113033,-0.34150000,-0.06955591
113034,-0.34850000,-0.06634564
113035,-0.35350000,-0.06367041
113036,-0.36050000,-0.06367041
113037,-0.36550000,-0.05778491
113038,-0.37300000,-0.05778491
113039,-0.37750000,-0.04868914
113040,-0.38000000,-0.04868914
113041,-0.38750000,-0.03424291
113042,-0.39200000,-0.03103264
113043,-0.39950000,-0.02835741
113044,-0.40200000,-0.01926164
113045,-0.39950000,-0.01658641
113046,-0.39950000,-0.00160514
113047,-0.39200000,0.00107009
113048,-0.38000000,0.01230605
113049,-0.35600000,0.02675227
113050,-0.31950000,0.05029428
113051,-0.27350000,0.06795078
113052,-0.22000000,0.09149278
113053,-0.15250000,0.10914928
113054,-0.07250000,0.12092028
113055,0.01000000,0.11824505
113056,0.09950000,0.11824505
113057,0.18400000,0.09737828
113058,0.26900000,0.07704655
113059,0.34650000,0.05029428
113060,0.40950000,0.01819155
113061,0.46750000,0.00107009
113062,0.50900000,-0.01658641
113063,0.54250000,-0.02514714
113064,0.55700000,-0.03691814
113065,0.56450000,-0.04601391
113066,0.56200000,-0.05778491
113067,0.54250000,-0.05778491
113068,0.51850000,-0.05778491
113069,0.48700000,-0.04601391
113070,0.44800000,-0.04601391
113071,0.40200000,-0.04601391
113072,0.35400000,-0.03424291
113073,0.29800000,-0.02514714
113074,0.24700000,-0.02514714
113075,0.18400000,-0.02247191
113076,0.12850000,-0.02247191
113077,0.07050000,-0.02247191
113078,0.01000000,-0.02247191
113079,-0.05050000,-0.02247191
113080,-0.10650000,-0.02514714
113081,-0.16200000,-0.02247191
113082,-0.21300000,-0.03103264
113083,-0.26150000,-0.02835741
113084,-0.30250000,-0.03103264
113085,-0.34350000,-0.02835741
113086,-0.38000000,-0.03424291
113087,-0.40900000,-0.02835741
113088,-0.43600000,-0.03103264
113089,-0.45750000,-0.03691814
113090,-0.46950000,-0.03424291
113091,-0.48200000,-0.02247191
113092,-0.48400000,-0.02247191
113093,-0.48400000,-0.02247191
113094,-0.48200000,-0.02247191
113095,-0.47450000,-0.00481541
113096,-0.46500000,0.00107009
113097,-0.45500000,0.00107009
113098,-0.44300000,-0.00749064
113099,-0.42600000,-0.02247191
113100,-0.41150000,-0.02514714
113101,-0.39450000,-0.02514714
113102,-0.38250000,-0.02835741
113103,-0.36800000,-0.03691814
113104,-0.35600000,-0.04280364
113105,-0.34600000,-0.07811664
113106,-0.33400000,-0.06955591
113107,-0.32900000,0.02407705
113108,-0.32450000,0.20599251
113109,-0.31700000,0.39967897
113110,-0.31700000,0.54628143
113111,-0.31250000,0.41412520
113112,-0.31250000,0.11503478
113113,-0.31450000,-0.00481541
113114,-0.31700000,-0.01070091
113115,-0.32200000,-0.01926164
113116,-0.32700000,-0.05189941
113117,-0.33150000,-0.05778491
113118,-0.33650000,-0.06046014
113119,-0.34150000,-0.06367041
113120,-0.34850000,-0.06046014
113121,-0.35850000,-0.05778491
113122,-0.36300000,-0.05778491
113123,-0.37050000,-0.05457464
113124,-0.37500000,-0.04868914
113125,-0.38250000,-0.04601391
113126,-0.38750000,-0.04012841
113127,-0.39200000,-0.03691814
113128,-0.39950000,-0.03103264
113129,-0.40450000,-0.02247191
113130,-0.41150000,-0.02247191
113131,-0.41400000,-0.01926164
113132,-0.41000000,-0.00481541
113133,-0.41000000,0.00107009
113134,-0.40500000,0.00107009
113135,-0.38850000,0.01498127
113136,-0.36650000,0.02407705
113137,-0.33100000,0.05029428
113138,-0.28300000,0.05939005
113139,-0.23000000,0.07704655
113140,-0.15800000,0.09470305
113141,-0.08150000,0.10647405
113142,0.00000000,0.10647405
113143,0.08900000,0.09737828
113144,0.17750000,0.08293205
113145,0.25950000,0.06795078
113146,0.33600000,0.04440877
113147,0.40100000,0.02086677
113148,0.45850000,0.00107009
113149,0.50150000,-0.01658641
113150,0.53250000,-0.02514714
113151,0.55200000,-0.04012841
113152,0.55650000,-0.04601391
113153,0.55200000,-0.04868914
113154,0.54000000,-0.04868914
113155,0.51600000,-0.04601391
113156,0.48000000,-0.04601391
113157,0.44150000,-0.04601391
113158,0.39600000,-0.04012841
113159,0.34800000,-0.03424291
113160,0.29300000,-0.02247191
113161,0.23750000,-0.02247191
113162,0.18250000,-0.02247191
113163,0.12250000,-0.02247191
113164,0.06500000,-0.02247191
113165,0.00500000,-0.02247191
113166,-0.05500000,-0.02247191
113167,-0.10750000,-0.02247191
113168,-0.16550000,-0.02247191
113169,-0.21300000,-0.02835741
113170,-0.26350000,-0.02835741
113171,-0.30700000,-0.03103264
113172,-0.34750000,-0.03103264
113173,-0.38600000,-0.02835741
113174,-0.41450000,-0.03103264
113175,-0.44100000,-0.03691814
113176,-0.46500000,-0.04012841
113177,-0.47950000,-0.02835741
113178,-0.49400000,-0.02514714
113179,-0.49850000,-0.02514714
113180,-0.50350000,-0.03103264
113181,-0.50350000,-0.03103264
113182,-0.49850000,-0.01658641
113183,-0.49600000,0.00107009
113184,-0.48200000,-0.00481541
113185,-0.47450000,-0.01926164
113186,-0.46250000,-0.02835741
113187,-0.45050000,-0.02835741
113188,-0.43400000,-0.03424291
113189,-0.42200000,-0.03103264
113190,-0.41000000,-0.03691814
113191,-0.40050000,-0.05189941
113192,-0.38850000,-0.08400214
113193,-0.38100000,-0.05189941
113194,-0.37400000,0.05939005
113195,-0.36900000,0.24719101
113196,-0.37200000,0.42910647
113197,-0.36950000,0.53130016
113198,-0.37200000,0.34403424
113199,-0.36700000,0.07116105
113200,-0.37200000,0.00107009
113201,-0.37200000,-0.00160514
113202,-0.37400000,-0.02247191
113203,-0.37900000,-0.05189941
113204,-0.38350000,-0.05778491
113205,-0.38850000,-0.05778491
113206,-0.39550000,-0.05778491
113207,-0.40050000,-0.05778491
113208,-0.40750000,-0.05778491
113209,-0.41950000,-0.05778491
113210,-0.42400000,-0.05189941
113211,-0.43150000,-0.04601391
113212,-0.44100000,-0.04601391
113213,-0.44800000,-0.03691814
113214,-0.45500000,-0.02835741
113215,-0.46000000,-0.02514714
113216,-0.46700000,-0.02247191
113217,-0.46950000,-0.02247191
113218,-0.47200000,-0.01658641
113219,-0.47200000,-0.00749064
113220,-0.46950000,0.00107009
113221,-0.46000000,0.00107009
113222,-0.44550000,0.00642055
113223,-0.41950000,0.02407705
113224,-0.38600000,0.04440877
113225,-0.33850000,0.06527555
113226,-0.27900000,0.08293205
113227,-0.20750000,0.10058855
113228,-0.13100000,0.11235955
113229,-0.04750000,0.10914928
113230,0.04050000,0.09470305
113231,0.12400000,0.08293205
113232,0.20500000,0.06206528
113233,0.28100000,0.04173355
113234,0.34800000,0.00963082
113235,0.40250000,-0.00160514
113236,0.44050000,-0.01926164
113237,0.47150000,-0.02514714
113238,0.49100000,-0.04012841
113239,0.49550000,-0.04280364
113240,0.49100000,-0.04601391
113241,0.47400000,-0.04868914
113242,0.45050000,-0.05189941
113243,0.41950000,-0.05189941
113244,0.37900000,-0.04601391
113245,0.33600000,-0.03691814
113246,0.28350000,-0.03424291
113247,0.23100000,-0.02835741
113248,0.17400000,-0.02247191
113249,0.12150000,-0.02514714
113250,0.05950000,-0.02247191
113251,0.00000000,-0.02247191
113252,-0.05500000,-0.02247191
113253,-0.11450000,-0.02247191
113254,-0.16950000,-0.02247191
113255,-0.22150000,-0.02514714
113256,-0.27150000,-0.02247191
113257,-0.31950000,-0.02835741
113258,-0.36450000,-0.02835741
113259,-0.40300000,-0.03103264
113260,-0.44200000,-0.03103264
113261,-0.47250000,-0.03103264
113262,-0.49900000,-0.02835741
113263,-0.52000000,-0.03691814
113264,-0.53450000,-0.03691814
113265,-0.54400000,-0.03103264
113266,-0.55100000,-0.02247191
113267,-0.55350000,-0.02247191
113268,-0.54850000,-0.02514714
113269,-0.54400000,-0.02514714
113270,-0.53200000,-0.00160514
113271,-0.52000000,0.00107009
113272,-0.51050000,-0.00160514
113273,-0.49400000,-0.01926164
113274,-0.48000000,-0.03103264
113275,-0.46800000,-0.03424291
113276,-0.45150000,-0.03424291
113277,-0.43950000,-0.03103264
113278,-0.42750000,-0.03424291
113279,-0.41550000,-0.05457464
113280,-0.40600000,-0.08132691
113281,-0.39650000,-0.03103264
113282,-0.39200000,0.10005350
113283,-0.38250000,0.30283574
113284,-0.38250000,0.46709470
113285,-0.38000000,0.51685393
113286,-0.37750000,0.25896201
113287,-0.37750000,0.02140182
113288,-0.38250000,-0.01070091
113289,-0.38700000,-0.00481541
113290,-0.38700000,-0.03424291
113291,-0.39450000,-0.05457464
113292,-0.39650000,-0.05778491
113293,-0.40400000,-0.05778491
113294,-0.41100000,-0.06046014
113295,-0.41350000,-0.06046014
113296,-0.41550000,-0.05778491
113297,-0.42500000,-0.05778491
113298,-0.43000000,-0.05778491
113299,-0.43450000,-0.05189941
113300,-0.43950000,-0.04012841
113301,-0.44650000,-0.03691814
113302,-0.45150000,-0.03424291
113303,-0.45600000,-0.02247191
113304,-0.46100000,-0.02247191
113305,-0.46550000,-0.01926164
113306,-0.46800000,-0.00160514
113307,-0.46800000,0.00107009
113308,-0.46800000,0.00107009
113309,-0.45850000,0.00374532
113310,-0.44200000,0.02407705
113311,-0.42050000,0.03263777
113312,-0.38250000,0.05617978
113313,-0.33500000,0.07704655
113314,-0.27550000,0.10058855
113315,-0.20900000,0.11824505
113316,-0.13300000,0.12413055
113317,-0.05000000,0.12092028
113318,0.03550000,0.11824505
113319,0.11650000,0.09470305
113320,0.19700000,0.07116105
113321,0.26350000,0.04173355
113322,0.33000000,0.01498127
113323,0.37750000,0.00107009
113324,0.41550000,-0.01926164
113325,0.44150000,-0.02514714
113326,0.45600000,-0.04601391
113327,0.46050000,-0.05189941
113328,0.44900000,-0.05457464
113329,0.43200000,-0.05189941
113330,0.40600000,-0.05778491
113331,0.37300000,-0.05457464
113332,0.33250000,-0.05189941
113333,0.28500000,-0.04280364
113334,0.23250000,-0.03691814
113335,0.18050000,-0.03424291
113336,0.12600000,-0.02247191
113337,0.06900000,-0.02514714
113338,0.01200000,-0.02835741
113339,-0.04300000,-0.02514714
113340,-0.10450000,-0.02514714
113341,-0.15900000,-0.02835741
113342,-0.21150000,-0.03103264
113343,-0.26150000,-0.03424291
113344,-0.30900000,-0.03424291
113345,-0.35400000,-0.03424291
113346,-0.39200000,-0.03691814
113347,-0.42500000,-0.04012841
